province,year,month,lst_day_c
Hilmand,2021,3,36.040712565463735
Hirat,2021,3,27.701368265896853
Jawzjan,2021,3,25.128287148705862
Kabul,2021,3,18.736099658912565
Kandahar,2021,3,35.83927486014431
Kapisa,2021,3,15.87094389872286
Kunar,2021,3,14.898531086450472
Kunduz,2021,3,22.41676537708138
Laghman,2021,3,18.763350609379838
Logar,2021,3,18.912224762384966
Nangarhar,2021,3,21.5790327474249
Nimroz,2021,3,39.38015549350866
Nuristan,2021,3,1.4789543977547157
Paktya,2021,3,19.414675413481543
Samangan,2021,3,14.541102746010054
Sar-e-Pul,2021,3,12.871835027719262
Takhar,2021,3,11.498502768910477
Wardak,2021,3,12.842477132734032
Zabul,2021,3,27.252130915698555
Khost,2021,4,28.73896924784035
Paktika,2021,4,35.52779489120652
Daykundi,2021,4,27.342682434531024
Panjsher,2021,4,7.678747207324677
Parwan,2021,4,21.741147548658226
Uruzgan,2021,4,31.268622698590466
Badakhshan,2021,4,5.435665776271695
Badghis,2021,4,36.63780577551945
Baghlan,2021,4,21.164386168798647
Balkh,2021,4,37.136947488137594
Bamyan,2021,4,20.824841799349706
Farah,2021,4,41.77732663860231
Faryab,2021,4,37.13085598372503
Ghazni,2021,4,29.24814682222225
Ghor,2021,4,29.508011727487542
Hilmand,2021,4,44.221716978374644
Hirat,2021,4,39.40918911960864
Jawzjan,2021,4,40.79624491307637
Kabul,2021,4,28.125709496037228
Kandahar,2021,4,44.27464292643418
Kapisa,2021,4,23.69811430861575
Kunar,2021,4,22.368756259775147
Kunduz,2021,4,34.30377721263928
Laghman,2021,4,26.75140275467513
Logar,2021,4,28.767501777335863
Nangarhar,2021,4,30.053192086764135
Nimroz,2021,4,47.828460971170315
Nuristan,2021,4,7.804528550096431
Paktya,2021,4,27.616297414730784
Samangan,2021,4,27.381395773541385
Sar-e-Pul,2021,4,28.479088244081115
Takhar,2021,4,20.064592746279562
Wardak,2021,4,24.056031718025952
Zabul,2021,4,36.50861484333541
Khost,2021,5,32.190709192725365
Paktika,2021,5,39.872278489319655
Daykundi,2021,5,31.510337735664404
Panjsher,2021,5,14.477899918088193
Parwan,2021,5,26.445564866056763
Uruzgan,2021,5,35.77422779711166
Badakhshan,2021,5,14.044327120882961
Badghis,2021,5,39.56594524584489
Baghlan,2021,5,27.366894665981878
Balkh,2021,5,43.91504319461242
Bamyan,2021,5,26.01463832165418
Farah,2021,5,44.83360486001872
Faryab,2021,5,42.77975289106372
Ghazni,2021,5,33.43176405270136
Ghor,2021,5,31.553971096926563
Hilmand,2021,5,48.42048825547356
Hirat,2021,5,40.650568364510576
Jawzjan,2021,5,48.49116265114548
Kabul,2021,5,33.11312295149251
Kandahar,2021,5,48.549466123512595
Kapisa,2021,5,29.717735978228674
Kunar,2021,5,26.605703699710702
Kunduz,2021,5,43.395738264298686
Laghman,2021,5,32.89591933526873
Logar,2021,5,33.052618539633286
Nangarhar,2021,5,36.549181636117865
Nimroz,2021,5,51.44988812018085
Nuristan,2021,5,13.74567157807251
Paktya,2021,5,31.095682764103675
Samangan,2021,5,31.3130949340782
Sar-e-Pul,2021,5,32.788227576628714
Takhar,2021,5,27.11631332208662
Wardak,2021,5,28.776608020949926
Zabul,2021,5,42.09351595697582
Khost,2021,6,39.049970354405886
Paktika,2021,6,45.86210063992938
Daykundi,2021,6,39.887331759657066
Panjsher,2021,6,24.062549554951424
Parwan,2021,6,35.14783500320449
Uruzgan,2021,6,42.67018730278121
Badakhshan,2021,6,22.437087944924087
Badghis,2021,6,47.04889527012721
Baghlan,2021,6,36.647370193541775
Balkh,2021,6,49.44978771070567
Bamyan,2021,6,35.059808374792944
Farah,2021,6,50.17626625272523
Faryab,2021,6,49.13292603732216
Ghazni,2021,6,41.0297310031869
Ghor,2021,6,39.78409083897177
Hilmand,2021,6,53.06149714734588
Hirat,2021,6,46.194701047201185
Jawzjan,2021,6,53.32193310718238
Kabul,2021,6,40.12847671618125
Kandahar,2021,6,53.79418905341769
Kapisa,2021,6,36.70278611498063
Kunar,2021,6,33.8652714891574
Kunduz,2021,6,48.36450725007993
Laghman,2021,6,39.31249812386818
Logar,2021,6,40.25596289453721
Nangarhar,2021,6,41.794142433946604
Nimroz,2021,6,55.146033233859114
Nuristan,2021,6,23.603728509864773
Paktya,2021,6,39.01262740900281
Samangan,2021,6,40.54511479219676
Sar-e-Pul,2021,6,40.937386204603904
Takhar,2021,6,35.591040965124925
Wardak,2021,6,37.41870359658275
Zabul,2021,6,47.9564831685621
Khost,2021,7,34.42429235433267
Paktika,2021,7,42.7361111220629
Daykundi,2021,7,40.216680383701345
Panjsher,2021,7,27.880324841493366
Parwan,2021,7,35.72139369748334
Uruzgan,2021,7,41.81949093062285
Badakhshan,2021,7,26.840549683986758
Badghis,2021,7,46.14589147730382
Baghlan,2021,7,37.1066362813057
Balkh,2021,7,48.7913293546279
Bamyan,2021,7,36.03806216209888
Farah,2021,7,48.346345427853706
Faryab,2021,7,48.31843657683687
Ghazni,2021,7,40.25373363149601
Ghor,2021,7,40.6510463698767
Hilmand,2021,7,49.77237311450093
Hirat,2021,7,44.67893167607157
Jawzjan,2021,7,52.10580948058462
Kabul,2021,7,39.49331401372834
Kandahar,2021,7,49.586637628006436
Kapisa,2021,7,35.873075320933104
Kunar,2021,7,29.504655030550857
Kunduz,2021,7,46.77900449205878
Laghman,2021,7,34.674329797997615
Logar,2021,7,39.028173747872295
Nangarhar,2021,7,37.51120186306662
Nimroz,2021,7,52.369526090770734
Nuristan,2021,7,25.315438872563234
Paktya,2021,7,36.4201784601872
Samangan,2021,7,41.322494850097605
Sar-e-Pul,2021,7,41.287157702552626
Takhar,2021,7,36.73846991133139
Wardak,2021,7,37.12989362695794
Zabul,2021,7,45.00207029491799
Khost,2021,8,31.634773066406225
Paktika,2021,8,42.7543199841672
Daykundi,2021,8,38.903992982236666
Panjsher,2021,8,27.69825134462678
Parwan,2021,8,35.062653074385906
Uruzgan,2021,8,40.507124311163054
Badakhshan,2021,8,26.72310101745001
Badghis,2021,8,44.76372488964446
Baghlan,2021,8,35.89482141619743
Balkh,2021,8,47.035731412081766
Bamyan,2021,8,35.28242573821907
Farah,2021,8,46.71109074441961
Faryab,2021,8,46.89235560628914
Ghazni,2021,8,39.691041222320244
Ghor,2021,8,39.538921228211834
Hilmand,2021,8,48.91980712749928
Hirat,2021,8,43.313153798216966
Jawzjan,2021,8,50.75018908109996
Kabul,2021,8,37.92964448652899
Kandahar,2021,8,50.29180376902386
Kapisa,2021,8,34.21689915939203
Kunar,2021,8,27.861843006358974
Kunduz,2021,8,45.086064667423294
Laghman,2021,8,33.61288689354468
Logar,2021,8,37.991855088832416
Nangarhar,2021,8,36.38599080268854
Nimroz,2021,8,50.70351045752299
Nuristan,2021,8,23.868505800771096
Paktya,2021,8,35.99851660443318
Samangan,2021,8,39.73333685486484
Sar-e-Pul,2021,8,39.87937695204611
Takhar,2021,8,35.68633520790256
Wardak,2021,8,36.863516638273126
Zabul,2021,8,44.968955181964084
Khost,2021,9,29.67486486105453
Paktika,2021,9,39.38426813722245
Daykundi,2021,9,35.55931758294541
Panjsher,2021,9,24.95499081374583
Parwan,2021,9,31.72257778400717
Uruzgan,2021,9,36.96700906771171
Badakhshan,2021,9,24.284610809803805
Badghis,2021,9,39.0806258096453
Baghlan,2021,9,31.821662944537945
Balkh,2021,9,40.00742004308908
Bamyan,2021,9,31.923623944923786
Farah,2021,9,42.05620995231195
Faryab,2021,9,39.80984566519173
Ghazni,2021,9,36.608998261112625
Ghor,2021,9,36.64526157815727
Hilmand,2021,9,45.37419542730838
Hirat,2021,9,38.9866847280665
Jawzjan,2021,9,42.14687208102172
Kabul,2021,9,33.572027787307505
Kandahar,2021,9,46.49994544578066
Kapisa,2021,9,30.04649165352502
Kunar,2021,9,24.456072051407137
Kunduz,2021,9,39.2503160523759
Laghman,2021,9,29.253492565828026
Logar,2021,9,34.770348108381434
Nangarhar,2021,9,32.232416690907144
Nimroz,2021,9,46.94335246075133
Nuristan,2021,9,20.958489222071268
Paktya,2021,9,33.33929576874063
Samangan,2021,9,34.85787777188822
Sar-e-Pul,2021,9,34.98392684435128
Takhar,2021,9,31.50336804273689
Wardak,2021,9,33.740859157483314
Zabul,2021,9,41.47903493728276
Khost,2021,10,28.010385047239957
Paktika,2021,10,30.505781638414902
Daykundi,2021,10,25.01731064657662
Panjsher,2021,10,13.067845075310805
Parwan,2021,10,22.340005847128552
Uruzgan,2021,10,27.187869674177943
Badakhshan,2021,10,10.705648611807215
Badghis,2021,10,28.439080475957194
Baghlan,2021,10,20.414553747426933
Balkh,2021,10,28.763347412358883
Bamyan,2021,10,20.501693868143068
Farah,2021,10,32.360049507776864
Faryab,2021,10,28.51902250335141
Ghazni,2021,10,25.72543131432622
Ghor,2021,10,25.51646789742003
Hilmand,2021,10,35.915896614923504
Hirat,2021,10,29.508323080816858
Jawzjan,2021,10,30.579481417501942
Kabul,2021,10,26.079088286179637
Kandahar,2021,10,36.96161743556213
Kapisa,2021,10,23.396356241151437
Kunar,2021,10,21.22745834055386
Kunduz,2021,10,28.139243125083812
Laghman,2021,10,25.30101642787865
Logar,2021,10,25.567318556319265
Nangarhar,2021,10,28.05870467648846
Nimroz,2021,10,37.08392793461564
Nuristan,2021,10,11.97687229505196
Paktya,2021,10,25.33997465841486
Samangan,2021,10,23.25689224408248
Sar-e-Pul,2021,10,23.73926909406582
Takhar,2021,10,19.533460252903886
Wardak,2021,10,23.031754763193412
Zabul,2021,10,31.348331006520716
Khost,2021,11,21.23117001786355
Paktika,2021,11,22.755663290900287
Daykundi,2021,11,15.126175550865902
Panjsher,2021,11,2.24890608695755
Parwan,2021,11,13.428682137480921
Uruzgan,2021,11,18.946230257681595
Badakhshan,2021,11,-2.4104360541754697
Badghis,2021,11,17.060659297882864
Baghlan,2021,11,11.063648393410238
Balkh,2021,11,18.320964011876296
Bamyan,2021,11,8.11627490975097
Farah,2021,11,25.309971119867264
Faryab,2021,11,17.296032538111916
Ghazni,2021,11,17.22158798049329
Ghor,2021,11,13.447162665233456
Hilmand,2021,11,28.841666982545323
Hirat,2021,11,21.404317560060292
Jawzjan,2021,11,20.236144754238243
Kabul,2021,11,17.950694980107485
Kandahar,2021,11,28.81072218877943
Kapisa,2021,11,15.763631823554046
Kunar,2021,11,15.15325809807783
Kunduz,2021,11,18.09612971446651
Laghman,2021,11,18.33312922583317
Logar,2021,11,17.576381043340938
Nangarhar,2021,11,20.737153997384226
Nimroz,2021,11,29.904187118180793
Nuristan,2021,11,2.6917436537307102
Paktya,2021,11,17.879503550823642
Samangan,2021,11,12.28594837397439
Sar-e-Pul,2021,11,10.829786683860117
Takhar,2021,11,9.720226087234051
Wardak,2021,11,13.58985970113903
Zabul,2021,11,23.405699151895583
Khost,2021,12,13.103385707216354
Paktika,2021,12,14.92766422623069
Daykundi,2021,12,7.066384103252784
Panjsher,2021,12,-6.53081228239053
Parwan,2021,12,3.7890353508602113
Uruzgan,2021,12,11.843124407454138
Badakhshan,2021,12,-10.015491748592357
Badghis,2021,12,10.99907026114596
Baghlan,2021,12,3.631199865186409
Balkh,2021,12,11.885445097949212
Bamyan,2021,12,-0.3202782629787094
Farah,2021,12,19.29450408006317
Faryab,2021,12,10.991419393161495
Ghazni,2021,12,8.930850337415155
Ghor,2021,12,3.949494387692078
Hilmand,2021,12,22.187106081079072
Hirat,2021,12,15.071386153133101
Jawzjan,2021,12,13.28908137028215
Kabul,2021,12,8.376571955758717
Kandahar,2021,12,21.923293248738513
Kapisa,2021,12,6.721727248575474
Kunar,2021,12,7.818181581874995
Kunduz,2021,12,11.766363988479265
Laghman,2021,12,10.22762237571885
Logar,2021,12,7.6204708999819255
Nangarhar,2021,12,12.476116062294754
Nimroz,2021,12,24.103488790712873
Nuristan,2021,12,-4.554379001212256
Paktya,2021,12,8.742035907294978
Samangan,2021,12,5.181501254397423
Sar-e-Pul,2021,12,3.6549344133190913
Takhar,2021,12,2.9126371873518644
Wardak,2021,12,4.363579869907269
Zabul,2021,12,16.072628420350924
Khost,2022,1,9.429072466330602
Paktika,2022,1,5.8073102534914485
Daykundi,2022,1,-3.950951133395213
Panjsher,2022,1,-11.288421155802435
Parwan,2022,1,-4.340559105870845
Uruzgan,2022,1,3.6990275424753123
Badakhshan,2022,1,-13.054107477004099
Badghis,2022,1,4.235914388428773
Baghlan,2022,1,0.9288174891991497
Balkh,2022,1,9.519314103735717
Bamyan,2022,1,-8.628777017973626
Farah,2022,1,13.86894896873511
Faryab,2022,1,6.024504710686023
Ghazni,2022,1,-3.679951783179969
Ghor,2022,1,-6.1392683183807115
Hilmand,2022,1,17.78329763073452
Hirat,2022,1,9.41383805628915
Jawzjan,2022,1,11.013072267852783
Kabul,2022,1,0.5251245243589392
Kandahar,2022,1,16.028484603576764
Kapisa,2022,1,0.9136588049832701
Kunar,2022,1,3.9282852647416013
Kunduz,2022,1,9.892473449055773
Laghman,2022,1,5.7893732044833115
Logar,2022,1,-2.633996301077329
Nangarhar,2022,1,8.475698500049537
Nimroz,2022,1,20.812823822149728
Nuristan,2022,1,-9.767724827995572
Paktya,2022,1,0.636011364855944
Samangan,2022,1,1.7256022942339677
Sar-e-Pul,2022,1,-0.6049801564282546
Takhar,2022,1,0.4063858593764458
Wardak,2022,1,-8.658562841876973
Zabul,2022,1,7.313992761260438
Khost,2022,2,15.18166179559327
Paktika,2022,2,17.263423935363427
Daykundi,2022,2,4.317369371158265
Panjsher,2022,2,-6.372754479740285
Parwan,2022,2,2.895156803363389
Uruzgan,2022,2,12.094236896314804
Badakhshan,2022,2,-9.335868787887568
Badghis,2022,2,10.643380231358146
Baghlan,2022,2,4.298558794814793
Balkh,2022,2,15.300126744049686
Bamyan,2022,2,-3.967400177419261
Farah,2022,2,21.896266783702472
Faryab,2022,2,11.546412786629459
Ghazni,2022,2,6.120778442209426
Ghor,2022,2,0.32034421047482714
Hilmand,2022,2,26.249762610355006
Hirat,2022,2,16.8894808151556
Jawzjan,2022,2,17.091973051569365
Kabul,2022,2,9.595562216759555
Kandahar,2022,2,26.47658977782468
Kapisa,2022,2,9.362680908410754
Kunar,2022,2,8.486405851702058
Kunduz,2022,2,16.083378863888793
Laghman,2022,2,12.283925881070004
Logar,2022,2,6.166573684912848
Nangarhar,2022,2,15.15641357497388
Nimroz,2022,2,28.433789763026056
Nuristan,2022,2,-5.191054339204738
Paktya,2022,2,8.169085809411373
Samangan,2022,2,5.069833970622073
Sar-e-Pul,2022,2,3.7383967336874098
Takhar,2022,2,4.077536889668108
Wardak,2022,2,-2.0751464843044185
Zabul,2022,2,18.73728535693558
Khost,2022,3,27.643330580891167
Paktika,2022,3,30.120857645901093
Daykundi,2022,3,20.527885436185503
Panjsher,2022,3,6.3587409180218435
Parwan,2022,3,17.061170862650215
Uruzgan,2022,3,24.30587694062081
Badakhshan,2022,3,4.933856478398164
Badghis,2022,3,23.92299364840142
Baghlan,2022,3,17.74165053862942
Balkh,2022,3,24.981165698987326
Bamyan,2022,3,14.11586382917927
Farah,2022,3,33.371403329644544
Faryab,2022,3,22.59099192766375
Ghazni,2022,3,21.75086834880227
Ghor,2022,3,19.66381368535365
Hilmand,2022,3,37.929099848523826
Hirat,2022,3,27.422375281500592
Jawzjan,2022,3,26.930680770283576
Kabul,2022,3,24.067626301960864
Kandahar,2022,3,39.07005615427817
Kapisa,2022,3,21.212781525356164
Kunar,2022,3,19.208350432104716
Kunduz,2022,3,25.314854017995977
Laghman,2022,3,24.784289743143127
Logar,2022,3,23.743262767021253
Nangarhar,2022,3,27.785352888278222
Nimroz,2022,3,40.619975348388465
Nuristan,2022,3,5.624121224248121
Paktya,2022,3,24.120274851139246
Samangan,2022,3,20.68945398447904
Sar-e-Pul,2022,3,18.8148734492372
Takhar,2022,3,16.477146185674417
Wardak,2022,3,16.856708181584406
Zabul,2022,3,30.83486636084966
Khost,2022,4,34.000258254532525
Paktika,2022,4,38.79160130391774
Daykundi,2022,4,29.6676630243405
Panjsher,2022,4,14.693557846353713
Parwan,2022,4,25.947044794355016
Uruzgan,2022,4,33.03530417228
Badakhshan,2022,4,11.818786282324345
Badghis,2022,4,33.29000740335753
Baghlan,2022,4,26.404586042097137
Balkh,2022,4,38.1806400878635
Bamyan,2022,4,25.150078079802416
Farah,2022,4,41.43208351873558
Faryab,2022,4,34.32533527539707
Ghazni,2022,4,31.91737847062542
Ghor,2022,4,29.527920000587194
Hilmand,2022,4,45.71769926549577
Hirat,2022,4,35.93942243330346
Jawzjan,2022,4,39.75068621861976
Kabul,2022,4,32.38704722564992
Kandahar,2022,4,46.639205038952866
Kapisa,2022,4,28.101232074351344
Kunar,2022,4,26.21222164752302
Kunduz,2022,4,36.30832414125029
Laghman,2022,4,30.489249357452845
Logar,2022,4,32.88574589001089
Nangarhar,2022,4,34.04033061563016
Nimroz,2022,4,48.72336962036498
Nuristan,2022,4,12.984485111277449
Paktya,2022,4,31.864040701965656
Samangan,2022,4,30.761759247227527
Sar-e-Pul,2022,4,29.56516237312761
Takhar,2022,4,24.67514395007575
Wardak,2022,4,27.633203727993923
Zabul,2022,4,39.45254992729657
Khost,2022,5,36.718705226769664
Paktika,2022,5,41.99975197056623
Daykundi,2022,5,34.27461036438527
Panjsher,2022,5,19.173945865587715
Parwan,2022,5,29.218790335155013
Uruzgan,2022,5,37.26809429832726
Badakhshan,2022,5,17.686309272881957
Badghis,2022,5,36.51866440275304
Baghlan,2022,5,29.795160297364067
Balkh,2022,5,40.876732754754514
Bamyan,2022,5,28.913741215438513
Farah,2022,5,44.354913383076884
Faryab,2022,5,38.45746135965584
Ghazni,2022,5,35.660953356717535
Ghor,2022,5,34.37256220300799
Hilmand,2022,5,48.29867101436686
Hirat,2022,5,38.715947733398245
Jawzjan,2022,5,44.669870255413144
Kabul,2022,5,34.97665628233579
Kandahar,2022,5,48.580918473523944
Kapisa,2022,5,31.482920040054907
Kunar,2022,5,29.804569697639046
Kunduz,2022,5,40.63649429678913
Laghman,2022,5,34.81092482825852
Logar,2022,5,35.10502651443384
Nangarhar,2022,5,37.11977467178938
Nimroz,2022,5,50.241774906529706
Nuristan,2022,5,18.02075327183643
Paktya,2022,5,34.62161063495414
Samangan,2022,5,32.37393808299571
Sar-e-Pul,2022,5,33.58990502392091
Takhar,2022,5,28.99334666485724
Wardak,2022,5,30.985877736707593
Zabul,2022,5,41.87103091723728
Khost,2022,6,38.14405536486174
Paktika,2022,6,44.55847062839345
Daykundi,2022,6,39.42635649717428
Panjsher,2022,6,25.36271836251498
Parwan,2022,6,34.472048401039636
Uruzgan,2022,6,41.89791097133777
Badakhshan,2022,6,23.444722624839283
Badghis,2022,6,46.09314619954492
Baghlan,2022,6,35.720988105398135
Balkh,2022,6,49.69906789673217
Bamyan,2022,6,34.9256631364143
Farah,2022,6,48.287230321969744
Faryab,2022,6,47.64473091183181
Ghazni,2022,6,40.10025189968875
Ghor,2022,6,39.33527562425886
Hilmand,2022,6,51.437454062614
Hirat,2022,6,44.90874548063529
Jawzjan,2022,6,53.068731565851536
Kabul,2022,6,38.74523497891782
Kandahar,2022,6,51.6969830653609
Kapisa,2022,6,35.81460339342697
Kunar,2022,6,32.011539408638875
Kunduz,2022,6,48.99625055507026
Laghman,2022,6,37.57065728265752
Logar,2022,6,38.423264268510536
Nangarhar,2022,6,39.51404713956724
Nimroz,2022,6,52.301908753500236
Nuristan,2022,6,23.161401943181264
Paktya,2022,6,37.57414004319955
Samangan,2022,6,40.02386099872554
Sar-e-Pul,2022,6,40.1912496347157
Takhar,2022,6,35.75063570665604
Wardak,2022,6,36.54901523700899
Zabul,2022,6,46.29295242202127
Khost,2022,7,29.765227700771963
Paktika,2022,7,37.46049250043899
Daykundi,2022,7,39.91401923976403
Panjsher,2022,7,28.742622848533134
Parwan,2022,7,35.69814534815067
Uruzgan,2022,7,39.3937350230295
Badakhshan,2022,7,28.683405545891308
Badghis,2022,7,45.36499311990788
Baghlan,2022,7,36.61459670792445
Balkh,2022,7,47.63535203399949
Bamyan,2022,7,36.773106991795245
Farah,2022,7,46.55358653489283
Faryab,2022,7,47.64406223329346
Ghazni,2022,7,36.730198585670614
Ghor,2022,7,41.6261368095171
Hilmand,2022,7,47.298883232195784
Hirat,2022,7,43.598516343877364
Jawzjan,2022,7,51.50272216532053
Kabul,2022,7,37.22159972992439
Kandahar,2022,7,46.90555288662404
Kapisa,2022,7,32.76385007339993
Kunar,2022,7,27.602439061306033
Kunduz,2022,7,45.51799047517192
Laghman,2022,7,30.72231552069065
Logar,2022,7,36.005783066001875
Nangarhar,2022,7,33.66794068495244
Nimroz,2022,7,49.239236171946814
Nuristan,2022,7,23.658680193461887
Paktya,2022,7,32.268492261009726
Samangan,2022,7,41.26583829649366
Sar-e-Pul,2022,7,41.061625622181325
Takhar,2022,7,36.69926228047337
Wardak,2022,7,37.04041466789529
Zabul,2022,7,39.75856583659207
Khost,2022,8,29.10209601463631
Paktika,2022,8,34.50797070300912
Daykundi,2022,8,36.53548612512976
Panjsher,2022,8,24.54934101687407
Parwan,2022,8,31.32371054382499
Uruzgan,2022,8,36.57875842963213
Badakhshan,2022,8,24.711548755049378
Badghis,2022,8,42.65132628404704
Baghlan,2022,8,33.99019493005518
Balkh,2022,8,44.84399461713672
Bamyan,2022,8,33.07803728384175
Farah,2022,8,44.238541877752475
Faryab,2022,8,44.770060676856026
Ghazni,2022,8,31.9334325143439
Ghor,2022,8,38.743358039065534
Hilmand,2022,8,46.110057761180464
Hirat,2022,8,41.25116485321144
Jawzjan,2022,8,48.549562649378025
Kabul,2022,8,33.678083458065174
Kandahar,2022,8,45.98148836113722
Kapisa,2022,8,29.43323501261935
Kunar,2022,8,25.3088917546683
Kunduz,2022,8,43.06352067674023
Laghman,2022,8,30.048645963329445
Logar,2022,8,31.873430960857345
Nangarhar,2022,8,32.63136550513126
Nimroz,2022,8,47.687654097290874
Nuristan,2022,8,19.65047050974623
Paktya,2022,8,29.66588446778348
Samangan,2022,8,38.177022059382345
Sar-e-Pul,2022,8,38.153672414643985
Takhar,2022,8,34.07954277162983
Wardak,2022,8,31.262120155621886
Zabul,2022,8,36.888134656590616
Khost,2022,9,28.814660907241606
Paktika,2022,9,36.71609473086807
Daykundi,2022,9,33.23397370965351
Panjsher,2022,9,21.618905046332763
Parwan,2022,9,29.351870390370465
Uruzgan,2022,9,34.624067578464334
Badakhshan,2022,9,21.249178703732973
Badghis,2022,9,38.25037981259009
Baghlan,2022,9,30.090976605008795
Balkh,2022,9,39.68116793927213
Bamyan,2022,9,29.748750967035782
Farah,2022,9,41.88506924558102
Faryab,2022,9,39.584881130126256
Ghazni,2022,9,32.15694254132959
Ghor,2022,9,34.59681308765244
Hilmand,2022,9,44.7735209585508
Hirat,2022,9,38.85923474216712
Jawzjan,2022,9,42.52604560664946
Kabul,2022,9,31.889787642277348
Kandahar,2022,9,45.360312019258984
Kapisa,2022,9,28.508351873486436
Kunar,2022,9,23.42963519791634
Kunduz,2022,9,39.11796006860895
Laghman,2022,9,28.4532098855392
Logar,2022,9,31.286422685709784
Nangarhar,2022,9,30.934829696396235
Nimroz,2022,9,46.01033553727464
Nuristan,2022,9,17.941374798058355
Paktya,2022,9,30.17605074649325
Samangan,2022,9,33.948548306110105
Sar-e-Pul,2022,9,33.648055466396926
Takhar,2022,9,30.027940230539578
Wardak,2022,9,30.33308012952483
Zabul,2022,9,38.48254049989068
Khost,2022,10,27.726151575103096
Paktika,2022,10,30.66058399445419
Daykundi,2022,10,25.798811224045334
Panjsher,2022,10,14.079022755090449
Parwan,2022,10,22.971999918598843
Uruzgan,2022,10,27.420116000456662
Badakhshan,2022,10,8.085694969377347
Badghis,2022,10,29.156086309983714
Baghlan,2022,10,21.589258046754303
Balkh,2022,10,29.236271978307865
Bamyan,2022,10,21.849247083004038
Farah,2022,10,34.30024963850742
Faryab,2022,10,29.08056452110437
Ghazni,2022,10,25.41999796152275
Ghor,2022,10,26.39110628933372
Hilmand,2022,10,36.65822725578258
Hirat,2022,10,31.17222709581091
Jawzjan,2022,10,31.104262593159802
Kabul,2022,10,26.6519261873275
Kandahar,2022,10,37.49504111675417
Kapisa,2022,10,24.074800832433553
Kunar,2022,10,22.034715881055753
Kunduz,2022,10,29.443570037889376
Laghman,2022,10,26.16807629490784
Logar,2022,10,25.51436436501383
Nangarhar,2022,10,28.251420509263443
Nimroz,2022,10,37.5599688033354
Nuristan,2022,10,13.08512265506122
Paktya,2022,10,25.54038928301363
Samangan,2022,10,24.716677681565546
Sar-e-Pul,2022,10,24.79910876597641
Takhar,2022,10,19.783510007745004
Wardak,2022,10,23.71191138138892
Zabul,2022,10,31.259750247176285
Khost,2022,11,18.830862633443335
Paktika,2022,11,20.018554342110342
Daykundi,2022,11,12.717394629656866
Panjsher,2022,11,-1.6104642951809565
Parwan,2022,11,10.002895374806684
Uruzgan,2022,11,17.382346172748
Badakhshan,2022,11,-4.954106569442759
Badghis,2022,11,16.851986637260225
Baghlan,2022,11,9.13509784029837
Balkh,2022,11,17.900972366908633
Bamyan,2022,11,5.6017853854536845
Farah,2022,11,26.561216725720563
Faryab,2022,11,15.772792336110363
Ghazni,2022,11,13.9999427371864
Ghor,2022,11,11.2462570701377
Hilmand,2022,11,29.30270659053985
Hirat,2022,11,21.294309458956274
Jawzjan,2022,11,18.557223463208736
Kabul,2022,11,15.488655851653485
Kandahar,2022,11,27.910398979316017
Kapisa,2022,11,13.020356392719744
Kunar,2022,11,12.40497613271236
Kunduz,2022,11,18.216308995407022
Laghman,2022,11,15.741570467452789
Logar,2022,11,14.367488948325933
Nangarhar,2022,11,18.537866885919843
Nimroz,2022,11,30.87681270616408
Nuristan,2022,11,-0.45887020045217153
Paktya,2022,11,14.57126643163099
Samangan,2022,11,12.067225582482893
Sar-e-Pul,2022,11,10.265866121813731
Takhar,2022,11,8.605723472698827
Wardak,2022,11,9.655652731663327
Zabul,2022,11,20.396965273655944
Khost,2022,12,13.46014661994506
Paktika,2022,12,12.276505436438772
Daykundi,2022,12,3.8050535846069504
Panjsher,2022,12,-7.026867857448909
Parwan,2022,12,3.908822107419799
Uruzgan,2022,12,8.330958546796234
Badakhshan,2022,12,-10.531130152475363
Badghis,2022,12,7.076516477724231
Baghlan,2022,12,2.9882173969039907
Balkh,2022,12,11.06977347750062
Bamyan,2022,12,-2.332688318868256
Farah,2022,12,16.538533172234022
Faryab,2022,12,8.997525292165578
Ghazni,2022,12,5.415153517785329
Ghor,2022,12,1.480822435754789
Hilmand,2022,12,20.000165794957503
Hirat,2022,12,10.478938749706185
Jawzjan,2022,12,12.193495038295342
Kabul,2022,12,8.700510998306791
Kandahar,2022,12,19.384959750820563
Kapisa,2022,12,7.066504167844598
Kunar,2022,12,8.376351108294935
Kunduz,2022,12,10.488216380598256
Laghman,2022,12,10.612034533666796
Logar,2022,12,7.229439182678703
Nangarhar,2022,12,13.046938393850999
Nimroz,2022,12,22.243844874513236
Nuristan,2022,12,-6.383538354459661
Paktya,2022,12,7.851466589239788
Samangan,2022,12,5.567775336923694
Sar-e-Pul,2022,12,1.7558941642847314
Takhar,2022,12,1.9860796128380012
Wardak,2022,12,2.481229066639086
Zabul,2022,12,11.829065647077792
Khost,2023,1,8.43139906246764
Paktika,2023,1,4.690820174178875
Daykundi,2023,1,-5.383539926881049
Panjsher,2023,1,-13.166048780390598
Parwan,2023,1,-4.502626680141801
Uruzgan,2023,1,1.6956783413025907
Badakhshan,2023,1,-15.466559157753329
Badghis,2023,1,0.201421523347479
Baghlan,2023,1,-2.9261907646517895
Balkh,2023,1,7.692468888974175
Bamyan,2023,1,-12.489444756854576
Farah,2023,1,10.89112193329622
Faryab,2023,1,1.7822945832001036
Ghazni,2023,1,-5.027393214404064
