province,year,month,vv_db,vh_db
Ghor,2020,8,-9.660888256570482,-17.455469207635492
Hilmand,2020,8,-14.587988654157828,-22.97729410342281
Hirat,2020,8,-12.343963004885037,-21.018479759486294
Jawzjan,2020,8,-17.578901627609188,-25.62855402853315
Kabul,2020,8,-8.85273172654372,-16.87539517232823
Kandahar,2020,8,-15.140962632455576,-22.81672762660049
Kapisa,2020,8,-7.934942142952334,-15.958418449763025
Kunar,2020,8,-8.18985971639552,-15.54619116246554
Kunduz,2020,8,-15.532949142787817,-23.18727646295128
Laghman,2020,8,-8.656631051015866,-16.9103920458881
Logar,2020,8,-9.536548911061194,-17.831726204077757
Nangarhar,2020,8,-8.734537355231282,-16.49385626080291
Nimroz,2020,8,-15.904565965662192,-25.829967688183203
Nuristan,2020,8,-7.148152011941535,-15.195014522088545
Paktya,2020,8,-9.66587106405403,-17.802066898860517
Samangan,2020,8,-10.575950574088703,-18.639145927605426
Sar-e-Pul,2020,8,-10.7087425991389,-18.868127342388043
Takhar,2020,8,-9.968593840210518,-18.71509476219317
Wardak,2020,8,-9.267771568792085,-17.206358665489542
Zabul,2020,8,-10.717821850462903,-18.890145618674435
Khost,2020,9,-9.395721547671343,-16.846696117962544
Paktika,2020,9,-11.83301431984106,-20.383986430411703
Daykundi,2020,9,-8.174761218959643,-15.62280432279517
Panjsher,2020,9,-7.148526822085532,-14.84468197022577
Parwan,2020,9,-8.21992917716188,-15.965398475867572
Uruzgan,2020,9,-8.250204067610502,-15.456408193610525
Badakhshan,2020,9,-8.350645032964701,-16.22848846653451
Badghis,2020,9,-12.573194096243277,-21.672367193981636
Baghlan,2020,9,-10.245098412899386,-18.424190223304368
Balkh,2020,9,-14.954835487983564,-23.35093468075475
Bamyan,2020,9,-9.344073706614,-16.89212835385063
Farah,2020,9,-10.626293110019985,-18.991940913629204
Faryab,2020,9,-14.232186608050203,-23.09270828311493
Ghazni,2020,9,-10.774451798398045,-18.5624996555823
Ghor,2020,9,-9.675194831614807,-17.533430558288117
Hilmand,2020,9,-14.608421920868954,-23.011175891076828
Hirat,2020,9,-12.41911634100192,-21.171374485962893
Jawzjan,2020,9,-17.6824868885675,-25.77177265137736
Kabul,2020,9,-9.124089130482153,-16.831683747491613
Kandahar,2020,9,-15.186200985359152,-22.920500990137853
Kapisa,2020,9,-8.105516284590566,-15.861516814303757
Kunar,2020,9,-8.182545437761448,-15.691823870188697
Kunduz,2020,9,-15.779705351985964,-23.34033001205794
Laghman,2020,9,-8.8779997787889,-16.891190991118485
Logar,2020,9,-9.848993276464919,-17.758661004166726
Nangarhar,2020,9,-8.95294360658832,-16.514079731473817
Nimroz,2020,9,-15.908820786510512,-25.752679130316746
Nuristan,2020,9,-7.216236721000528,-15.42696412665417
Paktya,2020,9,-9.93654269044877,-17.7558418563196
Samangan,2020,9,-10.79466060842249,-18.814853642938544
Sar-e-Pul,2020,9,-10.852075220511034,-19.02488984503655
Takhar,2020,9,-9.820446363506358,-18.50070416559402
Wardak,2020,9,-9.380683873010051,-17.31301710665499
Zabul,2020,9,-10.833922262403323,-18.883627265569757
Khost,2020,10,-9.36933047197188,-16.942843525790934
Paktika,2020,10,-11.844462654011778,-20.530004990665173
Daykundi,2020,10,-8.000924181303514,-15.599799812825681
Panjsher,2020,10,-7.7033828584866475,-15.802421908407169
Parwan,2020,10,-8.373055337998217,-16.083394640344686
Uruzgan,2020,10,-8.2133105645855,-15.526351134444816
Badakhshan,2020,10,-8.597064866118904,-16.722093484455172
Badghis,2020,10,-12.855445043916568,-22.01509357976446
Baghlan,2020,10,-10.674265050667787,-19.14707312175854
Balkh,2020,10,-14.886815652443547,-23.547156249323347
Bamyan,2020,10,-9.34264063705669,-17.004795799162103
Farah,2020,10,-10.754923677482012,-19.136116668185288
Faryab,2020,10,-14.590626819995096,-23.572165710367287
Ghazni,2020,10,-10.947856369919087,-18.85951593191452
Ghor,2020,10,-9.887912418971101,-17.872173724886995
Hilmand,2020,10,-14.669235624997079,-23.06640159360322
Hirat,2020,10,-12.60442425123716,-21.511065910023216
Jawzjan,2020,10,-17.85815105254722,-26.082178013430326
Kabul,2020,10,-9.111709447766753,-16.78959901356092
Kandahar,2020,10,-15.199329567475687,-23.065620147066802
Kapisa,2020,10,-8.281300848581058,-16.06940293449893
Kunar,2020,10,-8.492125989841824,-15.940821345701341
Kunduz,2020,10,-16.051074373922244,-23.805761696860362
Laghman,2020,10,-8.952467738516685,-17.02617810227442
Logar,2020,10,-9.774156250102665,-17.692726731582855
Nangarhar,2020,10,-8.907915527963965,-16.47387448248965
Nimroz,2020,10,-15.908271269386912,-25.850822797706368
Nuristan,2020,10,-7.551722478851893,-15.833610700861342
Paktya,2020,10,-9.929617462180873,-17.847630603555473
Samangan,2020,10,-11.084434841124757,-19.30791424264645
Sar-e-Pul,2020,10,-10.909335757573883,-19.344753795468996
Takhar,2020,10,-10.412071016215108,-19.481042987652856
Wardak,2020,10,-9.429091185962774,-17.275669894975746
Zabul,2020,10,-10.885931124727636,-19.041654642487483
Khost,2020,11,-9.288456271213185,-17.320504168033324
Paktika,2020,11,-11.428840771726424,-20.738352158754786
Daykundi,2020,11,-8.618048530183572,-16.926933913903877
Panjsher,2020,11,-7.736675787577814,-15.63219199091805
Parwan,2020,11,-8.455265085339828,-16.696200208440363
Uruzgan,2020,11,-8.774951053077512,-16.9970998042169
Badakhshan,2020,11,-8.667309481853804,-16.76262558556595
Badghis,2020,11,-11.863907090161888,-21.584240719182723
Baghlan,2020,11,-9.829907744079534,-18.728502452537796
Balkh,2020,11,-13.588580001562345,-23.258414667246182
Bamyan,2020,11,-9.955418066018607,-18.254086809595417
Farah,2020,11,-11.177219895560162,-20.21380513560568
Faryab,2020,11,-14.334981298412604,-23.865050625819304
Ghazni,2020,11,-10.998104105321547,-19.76457921268214
Ghor,2020,11,-10.331502670699987,-19.19200778151427
Hilmand,2020,11,-14.952653486332139,-23.863706567402243
Hirat,2020,11,-12.639427211508956,-22.168723245830673
Jawzjan,2020,11,-17.83306982448846,-26.439426533099613
Kabul,2020,11,-9.125612071316787,-17.44160391856763
Kandahar,2020,11,-15.180890254128212,-23.58170206108247
Kapisa,2020,11,-8.321978806781347,-16.625386114215154
Kunar,2020,11,-8.265521241800242,-16.03231144940652
Kunduz,2020,11,-13.954490394930646,-22.826491991791233
Laghman,2020,11,-8.932015730254912,-17.252338783559917
Logar,2020,11,-9.984410628349302,-18.572347813901622
Nangarhar,2020,11,-8.906190671190375,-16.98102072478108
Nimroz,2020,11,-15.96052225777462,-26.30316158727325
Nuristan,2020,11,-7.723656603604265,-15.773989790823862
Paktya,2020,11,-9.745323954541615,-18.31284417078787
Samangan,2020,11,-10.235720099454227,-19.372040892816027
Sar-e-Pul,2020,11,-10.862543021321748,-20.031215541074577
Takhar,2020,11,-9.317929650221101,-18.49107167772554
Wardak,2020,11,-9.65872017110113,-18.22223673671427
Zabul,2020,11,-10.755256217335026,-19.692939635715234
Khost,2020,12,-9.293712049703824,-17.59500341372432
Paktika,2020,12,-12.219999680581582,-21.987005480872323
Daykundi,2020,12,-9.027037880678455,-17.78831641060369
Panjsher,2020,12,-8.455454611608948,-16.344502748238206
Parwan,2020,12,-9.040634251092474,-17.740600126935195
Uruzgan,2020,12,-9.189962279237124,-17.93759222042661
Badakhshan,2020,12,-8.716093183209813,-16.80348152220328
Badghis,2020,12,-10.929463479680008,-21.375540356904846
Baghlan,2020,12,-9.976176393074624,-19.385917883221307
Balkh,2020,12,-13.611145602220363,-23.832350345182736
Bamyan,2020,12,-10.501631751998174,-19.331262939227827
Farah,2020,12,-11.583968083340032,-20.950652481275757
Faryab,2020,12,-12.81632527241322,-23.15529029715548
Ghazni,2020,12,-11.890079725811523,-21.11557317891522
Ghor,2020,12,-10.918125962508576,-20.288901291095637
Hilmand,2020,12,-15.149508322776017,-24.126171959929845
Hirat,2020,12,-12.451871677661629,-22.56520523030337
Jawzjan,2020,12,-16.031153999327394,-25.574745777128573
Kabul,2020,12,-9.48921959737474,-18.360361623406515
Kandahar,2020,12,-15.783216864471422,-24.324643006283598
Kapisa,2020,12,-8.506553826837674,-17.35940739773358
Kunar,2020,12,-8.283984209838524,-16.220242078928234
Kunduz,2020,12,-13.620391372026086,-23.16444831055471
Laghman,2020,12,-9.065938541298724,-17.65636215017276
Logar,2020,12,-10.68254325187972,-19.775756287557552
Nangarhar,2020,12,-9.372525028951303,-17.723075062966895
Nimroz,2020,12,-16.412286314709736,-26.6331412977248
Nuristan,2020,12,-7.914100642206028,-15.718714814227855
Paktya,2020,12,-10.095564004009962,-19.131578443498753
Samangan,2020,12,-10.691009323986183,-20.54609368056831
Sar-e-Pul,2020,12,-10.231298312231472,-19.916596310850913
Takhar,2020,12,-9.054292542000175,-18.591060850497975
Wardak,2020,12,-10.296163666925805,-19.393215322355882
Zabul,2020,12,-11.592665120858147,-21.0027657533699
Khost,2021,1,-9.408772434112135,-17.544057662628177
Paktika,2021,1,-12.538997476806246,-22.02932590009592
Daykundi,2021,1,-9.04049664068088,-17.6355496586999
Panjsher,2021,1,-8.137161035811848,-16.09177877362919
Parwan,2021,1,-9.193397574242882,-17.7141585031976
Uruzgan,2021,1,-9.299404886779564,-17.55720551224878
Badakhshan,2021,1,-8.706146446072013,-16.853177610788528
Badghis,2021,1,-11.881374473812581,-22.248835514909054
Baghlan,2021,1,-10.574856585303891,-19.833372237377116
Balkh,2021,1,-14.347578318523176,-24.4429855471738
Bamyan,2021,1,-10.567976887086017,-19.30430686912631
Farah,2021,1,-11.431950445752774,-20.49284604079149
Faryab,2021,1,-13.864809120327536,-24.091001851682698
Ghazni,2021,1,-12.175342279404278,-21.061617178383923
Ghor,2021,1,-11.012254213687681,-20.2376737705683
Hilmand,2021,1,-15.306434873540752,-24.181301621897433
Hirat,2021,1,-13.156004400557576,-22.942932810730536
Jawzjan,2021,1,-16.601399524592697,-26.331972243792425
Kabul,2021,1,-9.908948967612053,-18.583820044441158
Kandahar,2021,1,-15.70769228353585,-23.904523315087363
Kapisa,2021,1,-8.86919802253161,-17.522386463464507
Kunar,2021,1,-8.69815791671181,-16.618997548003374
Kunduz,2021,1,-14.854206473368887,-24.060978353354308
Laghman,2021,1,-9.25140004238707,-17.699150051533206
Logar,2021,1,-10.853662160107723,-19.643777889519008
Nangarhar,2021,1,-9.347236975587611,-17.585070290077397
Nimroz,2021,1,-16.35085243010739,-26.477044791356317
Nuristan,2021,1,-7.780096043603197,-15.624129221331707
Paktya,2021,1,-10.565179785056044,-19.404968222106486
Samangan,2021,1,-11.615834222701219,-21.183503199523177
Sar-e-Pul,2021,1,-11.180641061183959,-20.81919526254165
Takhar,2021,1,-9.93328765913887,-19.5243445734269
Wardak,2021,1,-10.32837249064169,-19.279683916929883
Zabul,2021,1,-11.964669013808674,-20.89729063931737
Khost,2021,2,-9.410054408973602,-17.259671902433965
Paktika,2021,2,-12.39065304252008,-21.548501955605218
Daykundi,2021,2,-9.049677856508493,-17.568177716552867
Panjsher,2021,2,-8.175645266133197,-16.309284561219535
Parwan,2021,2,-9.184680141927752,-17.643661491196102
Uruzgan,2021,2,-9.028052495855187,-17.2030260584997
Badakhshan,2021,2,-8.56600656175027,-16.698844063235367
Badghis,2021,2,-12.78834878726822,-22.749837621743506
Baghlan,2021,2,-10.61477834711128,-19.638365636900875
Balkh,2021,2,-14.737010472826396,-24.291218729351282
Bamyan,2021,2,-10.42161556455106,-19.161595257567082
Farah,2021,2,-11.192145813946029,-20.054642490172977
Faryab,2021,2,-13.982098022472066,-23.61794352210542
Ghazni,2021,2,-11.942825919599873,-20.89476168111108
Ghor,2021,2,-10.753724384233175,-20.000304164115942
Hilmand,2021,2,-15.049491044318087,-23.784940244832075
Hirat,2021,2,-12.94897008078543,-22.5092739672695
Jawzjan,2021,2,-16.704963925332468,-25.748594087310213
Kabul,2021,2,-9.715192777321532,-18.2360525967077
Kandahar,2021,2,-15.852553064429422,-23.83773547603259
Kapisa,2021,2,-8.79217732979383,-17.30360665415253
Kunar,2021,2,-8.56471399324695,-16.22407454774526
Kunduz,2021,2,-15.48577670585156,-23.95556027323882
Laghman,2021,2,-9.121306492873682,-17.500817442130135
Logar,2021,2,-10.809088894892103,-19.46603297470775
Nangarhar,2021,2,-9.201672306844383,-17.146802665626108
Nimroz,2021,2,-16.18967497015791,-26.31030666868938
Nuristan,2021,2,-7.768743592892591,-15.735189886191623
Paktya,2021,2,-10.698580334968016,-19.34155976244618
Samangan,2021,2,-11.363738627306303,-20.66086086209676
Sar-e-Pul,2021,2,-10.932306878528989,-20.304496966854742
Takhar,2021,2,-9.501634810044619,-18.96248644369043
Wardak,2021,2,-10.41471909021795,-19.317139393959526
Zabul,2021,2,-11.51296871773386,-20.325736834457494
Khost,2021,3,-9.33130930570297,-17.22401340179786
Paktika,2021,3,-12.00633678689416,-21.35210249895905
Daykundi,2021,3,-9.049691013073554,-17.455935019874172
Panjsher,2021,3,-8.790777810568263,-16.71894595501281
Parwan,2021,3,-9.015584747924398,-17.790376279671964
Uruzgan,2021,3,-9.19561541417275,-17.30692907734052
Badakhshan,2021,3,-8.479162021968426,-16.470507264590076
Badghis,2021,3,-12.417411122502525,-22.418980140326617
Baghlan,2021,3,-9.247200391337389,-18.398821267352776
Balkh,2021,3,-13.899563824808093,-23.61298670360384
Bamyan,2021,3,-10.536701174677608,-19.265863773342243
Farah,2021,3,-11.144120203257051,-19.83184230748203
Faryab,2021,3,-13.510873436948202,-23.343263155492306
Ghazni,2021,3,-11.897851434829326,-20.84420163254227
Ghor,2021,3,-10.83040448025938,-19.950906797986416
Hilmand,2021,3,-15.180190453601968,-23.633221030884226
Hirat,2021,3,-12.944130498053223,-22.418864990450437
Jawzjan,2021,3,-16.657991174726828,-25.696601475189496
Kabul,2021,3,-8.99871343034182,-17.957316377888258
Kandahar,2021,3,-15.69465618620426,-23.468131749832942
Kapisa,2021,3,-8.317412896299174,-17.050467470125653
Kunar,2021,3,-8.146337319293472,-15.94152183236709
Kunduz,2021,3,-13.049472338849892,-21.91183781283406
Laghman,2021,3,-9.219468034356233,-17.60639733654129
Logar,2021,3,-10.135226522383725,-19.187469332227387
Nangarhar,2021,3,-9.133573667496899,-17.167538360314435
Nimroz,2021,3,-16.22590819534153,-26.152692986115085
Nuristan,2021,3,-7.877572329862516,-15.706723171487097
Paktya,2021,3,-10.188708273159488,-18.98304550122807
Samangan,2021,3,-10.371059351581273,-20.09894874515254
Sar-e-Pul,2021,3,-11.039949786425504,-20.37297521246012
Takhar,2021,3,-8.09758219790733,-17.33554880436338
Wardak,2021,3,-10.301092619021562,-19.323829162603086
Zabul,2021,3,-11.588037292459108,-20.401715373911838
Khost,2021,4,-9.227674295429184,-16.98025025874934
Paktika,2021,4,-11.957260092052383,-20.847449815583406
Daykundi,2021,4,-8.913426090635296,-16.963502469476474
Panjsher,2021,4,-9.087828883673401,-17.023050444214864
Parwan,2021,4,-9.282017992967086,-17.53957888957253
Uruzgan,2021,4,-8.959789822812226,-16.580046630926475
Badakhshan,2021,4,-9.05624825957884,-16.92165226671832
Badghis,2021,4,-12.686849013972441,-21.585719346182767
Baghlan,2021,4,-10.207983446674971,-18.58658998090541
Balkh,2021,4,-14.66743949634631,-23.1983799765076
Bamyan,2021,4,-10.249912221525543,-18.93652018278852
Farah,2021,4,-10.935451440331073,-19.462547741342608
Faryab,2021,4,-14.034758879264244,-22.94751974085762
Ghazni,2021,4,-11.50210381047536,-20.057103860025727
Ghor,2021,4,-10.471308603761639,-19.044950352765273
Hilmand,2021,4,-14.948614804011394,-23.232964943816846
Hirat,2021,4,-12.737959396504989,-21.72935487994724
Jawzjan,2021,4,-16.910305761343693,-24.91127949512217
Kabul,2021,4,-9.45630634440885,-17.689676135178637
Kandahar,2021,4,-16.05036916285702,-23.462227422501375
Kapisa,2021,4,-8.838585030746753,-17.050765022544137
Kunar,2021,4,-8.280748792280527,-15.998042810684337
Kunduz,2021,4,-14.523742797585998,-21.797009560437377
Laghman,2021,4,-9.136314172762885,-17.324833063139447
Logar,2021,4,-10.353299993423555,-18.89790552334527
Nangarhar,2021,4,-9.273143894523335,-17.019993827554938
Nimroz,2021,4,-16.09936248705821,-25.99785887984553
Nuristan,2021,4,-8.086572766848683,-15.985718903368642
Paktya,2021,4,-10.035769979048514,-18.420226642614757
Samangan,2021,4,-10.475212363106879,-19.46704385390061
Sar-e-Pul,2021,4,-11.303068086191116,-19.96146583013813
Takhar,2021,4,-9.637794374105242,-18.072242708249284
Wardak,2021,4,-10.257225532512505,-18.991379772591035
Zabul,2021,4,-11.11124672216591,-19.714649433987134
Khost,2021,5,-8.846280421971993,-16.79398815843113
Paktika,2021,5,-11.53744507537334,-20.34876014530664
Daykundi,2021,5,-8.13056633776734,-16.192607893449946
Panjsher,2021,5,-9.973556783092116,-18.56250683762931
Parwan,2021,5,-8.638472870405943,-16.838919157380655
Uruzgan,2021,5,-8.568024810277288,-16.559895759622364
Badakhshan,2021,5,-9.576131565332005,-18.032638490656467
Badghis,2021,5,-12.339311421935443,-21.606621195950005
Baghlan,2021,5,-10.0828717909943,-18.47345349624687
Balkh,2021,5,-14.205502782951745,-22.716771147606703
Bamyan,2021,5,-9.68999924326174,-18.09876014708386
Farah,2021,5,-11.083572653248247,-19.966808210944297
Faryab,2021,5,-13.769016158659099,-22.76256003457744
Ghazni,2021,5,-11.167681099518681,-19.339596817356203
Ghor,2021,5,-9.508926563055857,-18.15259605843187
Hilmand,2021,5,-14.967397070966665,-23.6994425461128
Hirat,2021,5,-12.595725721128566,-21.817939074952243
Jawzjan,2021,5,-17.125950192140778,-25.235373456782224
Kabul,2021,5,-8.793330226973763,-16.97274199669735
Kandahar,2021,5,-15.548044363904715,-23.316656927404136
Kapisa,2021,5,-8.09865760572839,-16.171408178573976
Kunar,2021,5,-8.12241148756422,-15.625643267940102
Kunduz,2021,5,-15.16725670408752,-22.807327968295613
Laghman,2021,5,-8.973946976182077,-17.13149235915635
Logar,2021,5,-9.55020075857872,-18.103870411404547
Nangarhar,2021,5,-8.903983087409364,-16.61863798494372
Nimroz,2021,5,-16.059325926153985,-26.16721486884702
Nuristan,2021,5,-9.156547125363042,-17.70369860345103
Paktya,2021,5,-9.419307316980786,-17.70781269672369
Samangan,2021,5,-9.969520028106917,-18.57943135373446
Sar-e-Pul,2021,5,-10.536359470014002,-19.282361024163315
Takhar,2021,5,-9.991798535328122,-18.25479711080222
Wardak,2021,5,-9.672079967205889,-17.9983345131636
Zabul,2021,5,-11.105912297763494,-19.52942345831626
Khost,2021,6,-8.923655707112038,-16.59170217967399
Paktika,2021,6,-11.418111032721542,-19.983705889430187
Daykundi,2021,6,-8.076519281010482,-15.638568104450613
Panjsher,2021,6,-7.882953651037571,-15.846449318994798
Parwan,2021,6,-8.017529007001727,-15.606916133475863
Uruzgan,2021,6,-8.267451838182998,-15.70043001896219
Badakhshan,2021,6,-9.06001417306686,-17.084016090546136
Badghis,2021,6,-12.554429732462586,-21.595847902563563
Baghlan,2021,6,-10.222296576075541,-18.426514455149174
Balkh,2021,6,-14.686991314288575,-23.1482102644196
Bamyan,2021,6,-9.357663928855843,-16.965164495125013
Farah,2021,6,-10.680622616439836,-18.979953902736305
Faryab,2021,6,-14.144201921105049,-22.901451541996156
Ghazni,2021,6,-10.595735318813515,-18.388786263680633
Ghor,2021,6,-9.62942642702842,-17.520568894464144
Hilmand,2021,6,-14.631639133373179,-23.186485843266702
Hirat,2021,6,-12.50095566376456,-21.361109584952843
Jawzjan,2021,6,-17.28916376680998,-25.39145681682323
Kabul,2021,6,-8.700107896852158,-16.23882353297294
Kandahar,2021,6,-15.821667972162793,-23.235235814192436
Kapisa,2021,6,-7.743150813532468,-15.219918561788326
Kunar,2021,6,-7.946882698401183,-15.188962565426516
Kunduz,2021,6,-15.60144961489845,-23.388331175508604
Laghman,2021,6,-8.417093376023827,-16.256897386063166
Logar,2021,6,-9.35364192382566,-17.072663852621947
Nangarhar,2021,6,-8.49844064172468,-15.916444824541479
Nimroz,2021,6,-15.788887171459042,-25.834938186758876
Nuristan,2021,6,-7.599868389907616,-15.72343401058966
Paktya,2021,6,-9.458916586822319,-17.05189161873043
Samangan,2021,6,-10.689403822006483,-18.63775680979683
Sar-e-Pul,2021,6,-10.60186156607584,-18.759664507445176
Takhar,2021,6,-9.911294025046672,-18.6284585345865
Wardak,2021,6,-9.149018415238535,-16.89325418970849
Zabul,2021,6,-10.536243137784405,-18.784564130549835
Khost,2021,7,-8.65643821332366,-16.63730804837701
Paktika,2021,7,-11.488159950948976,-20.486875931637126
Daykundi,2021,7,-8.01419942992713,-15.602127461765246
Panjsher,2021,7,-7.186017819522054,-14.977992761835369
Parwan,2021,7,-8.016172426727826,-15.778461336092448
Uruzgan,2021,7,-8.153719835786816,-15.56135543320802
Badakhshan,2021,7,-8.52207299326177,-16.48418796351518
Badghis,2021,7,-12.488711419955914,-21.574496441789737
Baghlan,2021,7,-10.096105533906389,-18.36635194866757
Balkh,2021,7,-14.451855240945378,-22.95850249168119
Bamyan,2021,7,-9.315886432376436,-16.931653251351293
Farah,2021,7,-10.643933450889884,-19.108372991960685
Faryab,2021,7,-14.31892423279926,-23.139745951033635
Ghazni,2021,7,-10.881683505536277,-18.851635838019252
Ghor,2021,7,-9.578929047769485,-17.512452746019495
Hilmand,2021,7,-14.81968234682998,-23.271161049232933
Hirat,2021,7,-12.504337876732237,-21.487450570076735
Jawzjan,2021,7,-17.740789239383435,-25.79509207119969
Kabul,2021,7,-8.79671952732208,-16.680628580998754
Kandahar,2021,7,-15.58410133542052,-23.038328397898642
Kapisa,2021,7,-7.8020643989234015,-15.569205040996573
Kunar,2021,7,-7.956553239262214,-15.363324893610017
Kunduz,2021,7,-15.479746047901664,-23.23424708505604
Laghman,2021,7,-8.649167126514143,-16.747217467507824
Logar,2021,7,-9.38845554922956,-17.645794395564483
Nangarhar,2021,7,-8.700596534296205,-16.35165064395461
Nimroz,2021,7,-15.899370116394502,-25.79964478825167
Nuristan,2021,7,-7.145500685673275,-15.23406040563177
Paktya,2021,7,-9.429732506982853,-17.692782337971444
Samangan,2021,7,-10.50208006865011,-18.566799075610785
Sar-e-Pul,2021,7,-10.663070643837708,-18.814955475133836
Takhar,2021,7,-9.857210243792661,-18.63963370704294
Wardak,2021,7,-9.360159486930517,-17.37241467801054
Zabul,2021,7,-10.889867180743932,-19.164967736628377
Khost,2021,8,-9.338151469865494,-16.926588533008676
Paktika,2021,8,-11.710297801282152,-20.41050921858442
Daykundi,2021,8,-8.043882586128406,-15.524880065437875
Panjsher,2021,8,-7.066205981329144,-14.704988844536755
Parwan,2021,8,-7.928970212583294,-15.60722069544534
Uruzgan,2021,8,-8.157480275550185,-15.411246438027915
Badakhshan,2021,8,-8.371518381961781,-16.095218217297887
Badghis,2021,8,-12.644046760970795,-21.734343361715812
Baghlan,2021,8,-9.945972321758768,-18.178606040604414
Balkh,2021,8,-14.798077896936697,-23.156062420967658
Bamyan,2021,8,-9.18423920930537,-16.710958226643445
Farah,2021,8,-10.5713657171496,-19.025016484424462
Faryab,2021,8,-14.31421958488869,-23.050095530482274
Ghazni,2021,8,-10.59425265119532,-18.461072643402094
Ghor,2021,8,-9.59046376845868,-17.496798270588794
Hilmand,2021,8,-14.713638897343287,-23.08924429357485
Hirat,2021,8,-12.5159382757991,-21.538725651821284
Jawzjan,2021,8,-17.72396759423995,-25.587693294608737
Kabul,2021,8,-8.988924537170837,-16.75864248408693
Kandahar,2021,8,-15.81284137427595,-23.20099574763085
Kapisa,2021,8,-7.690897189472108,-15.379820605061033
Kunar,2021,8,-8.188565023127966,-15.652374003099752
Kunduz,2021,8,-15.371038095845751,-22.95022185562202
Laghman,2021,8,-8.993778904829412,-16.957186362431727
Logar,2021,8,-9.414635668490876,-17.32273783689332
Nangarhar,2021,8,-9.037482964657976,-16.603437765622672
Nimroz,2021,8,-15.879640062594673,-25.78479934693355
Nuristan,2021,8,-7.3244682424564855,-15.314483248175105
Paktya,2021,8,-9.752527845288748,-17.69447895559296
Samangan,2021,8,-10.575923869775067,-18.562253964686665
Sar-e-Pul,2021,8,-10.563111523483148,-18.65095705794291
Takhar,2021,8,-9.572306746690982,-18.28138912508411
Wardak,2021,8,-9.122665840145936,-17.04560728137361
Zabul,2021,8,-10.55831114080303,-18.80541442384378
Khost,2021,9,-9.133909108534782,-16.758284613391513
Paktika,2021,9,-11.635698275440708,-20.56463928010054
Daykundi,2021,9,-7.982684529904519,-15.475511092284052
Panjsher,2021,9,-6.877207073773158,-14.370804827719962
Parwan,2021,9,-7.958386728245823,-15.582469315143083
Uruzgan,2021,9,-8.102648537297833,-15.355008242899979
Badakhshan,2021,9,-8.022469124995025,-15.644069547033721
Badghis,2021,9,-12.673855347917623,-21.7676887224139
Baghlan,2021,9,-10.115154255180101,-18.262532953947453
Balkh,2021,9,-14.600887372309025,-23.142256239814685
Bamyan,2021,9,-9.17257452606964,-16.652613857150808
Farah,2021,9,-10.601512126244632,-18.957497567725788
Faryab,2021,9,-14.59028566306188,-23.37801091450424
Ghazni,2021,9,-10.809091425301142,-18.640225876083626
Ghor,2021,9,-9.585434660854977,-17.457910127546366
Hilmand,2021,9,-14.784432565854855,-23.09641730430816
Hirat,2021,9,-12.50769767073691,-21.497470423502293
Jawzjan,2021,9,-18.093148116512133,-26.152071873355393
Kabul,2021,9,-8.952734917305088,-16.849844518947297
Kandahar,2021,9,-15.658002570904557,-23.054664747740865
Kapisa,2021,9,-7.948096483943561,-15.693554515882344
Kunar,2021,9,-8.105259069002065,-15.616148962183727
Kunduz,2021,9,-15.704629741929317,-23.35771000144559
Laghman,2021,9,-8.770833591727257,-16.88483463231538
Logar,2021,9,-9.416052511323963,-17.41845579844149
Nangarhar,2021,9,-8.847877161323769,-16.503155756541375
Nimroz,2021,9,-15.941069951897884,-25.716500234651587
Nuristan,2021,9,-7.059974417520748,-15.032844593139854
Paktya,2021,9,-9.664843278404119,-17.722451208035427
Samangan,2021,9,-10.503304313866435,-18.530738176711655
Sar-e-Pul,2021,9,-10.689958126499102,-18.80562966878556
Takhar,2021,9,-9.90652967524357,-18.54800915089263
Wardak,2021,9,-9.212439267153588,-17.048719955099294
Zabul,2021,9,-10.835304921077428,-18.98377311177717
Khost,2021,10,-9.401886880774754,-16.978325556231166
Paktika,2021,10,-11.818312430736997,-20.61331638486835
Daykundi,2021,10,-8.163067008441667,-15.681474005002297
Panjsher,2021,10,-7.097087370248639,-14.849283409869855
Parwan,2021,10,-8.104500827679788,-15.812436849674013
Uruzgan,2021,10,-8.250318499741482,-15.53841269890264
Badakhshan,2021,10,-8.309587487657005,-16.196931913301388
Badghis,2021,10,-12.799028462556787,-22.126500715557945
Baghlan,2021,10,-10.146950081852752,-18.5057786381496
Balkh,2021,10,-15.140743387513238,-23.714675008393478
Bamyan,2021,10,-9.500712106727805,-17.31071390481424
Farah,2021,10,-10.629528414917221,-19.109036712715135
Faryab,2021,10,-14.534883456374661,-23.41986164907428
Ghazni,2021,10,-10.85320364803176,-18.83605795495898
Ghor,2021,10,-9.624699368426414,-17.69775450818658
Hilmand,2021,10,-14.741137649288907,-23.16668924023217
Hirat,2021,10,-12.711689905401858,-21.81301945968703
Jawzjan,2021,10,-18.24999224033582,-26.28218688535435
Kabul,2021,10,-8.994797748559503,-16.740425253615882
Kandahar,2021,10,-15.812788338677748,-23.22269479857183
Kapisa,2021,10,-8.071389831266954,-15.830109776740867
Kunar,2021,10,-8.505719375245814,-16.0458523253152
Kunduz,2021,10,-15.618628735764354,-23.337693067938147
Laghman,2021,10,-8.822338657076374,-16.86358872048782
Logar,2021,10,-9.636143769117963,-17.46642518189863
Nangarhar,2021,10,-8.98231041670752,-16.648921774783485
