province,year,month,precip_total_mm
Khost,2001,4,83.21774883162708
Paktika,2001,4,51.004022306697756
Daykundi,2001,4,59.92568214610155
Panjsher,2001,4,68.8643992995831
Parwan,2001,4,65.01277828574689
Uruzgan,2001,4,52.764838940735665
Badakhshan,2001,4,39.46894978110292
Badghis,2001,4,56.53690474791621
Baghlan,2001,4,49.128080116181245
Balkh,2001,4,14.670598231243845
Bamyan,2001,4,41.41475314877051
Farah,2001,4,17.007932696584586
Faryab,2001,4,43.41515192068697
Ghazni,2001,4,43.4664486130488
Ghor,2001,4,50.58314286525105
Hilmand,2001,4,15.34737448441303
Hirat,2001,4,26.59698610874512
Jawzjan,2001,4,15.909957814957819
Kabul,2001,4,64.96508265243837
Kandahar,2001,4,30.232928286924942
Kapisa,2001,4,62.91983054784543
Kunar,2001,4,69.34446608452795
Kunduz,2001,4,21.44069902116562
Laghman,2001,4,77.9087350452397
Logar,2001,4,59.98931660555812
Nangarhar,2001,4,77.93176987891106
Nimroz,2001,4,3.7287992861071557
Nuristan,2001,4,59.764139037299515
Paktya,2001,4,73.4943689046661
Samangan,2001,4,24.514853978395948
Sar-e-Pul,2001,4,47.07344277537852
Takhar,2001,4,45.587416295908206
Wardak,2001,4,40.06088937300654
Zabul,2001,4,49.64419466728942
Khost,2001,5,21.485387480896268
Paktika,2001,5,11.08452641929022
Daykundi,2001,5,18.344980886512694
Panjsher,2001,5,28.235716493709724
Parwan,2001,5,38.33166885034079
Uruzgan,2001,5,9.245060284873938
Badakhshan,2001,5,26.445240767837085
Badghis,2001,5,9.632085945497312
Baghlan,2001,5,23.553651646462185
Balkh,2001,5,9.599625188484817
Bamyan,2001,5,17.906351207249703
Farah,2001,5,3.228680044894127
Faryab,2001,5,10.369883505526925
Ghazni,2001,5,14.052429715929343
Ghor,2001,5,12.631539763786776
Hilmand,2001,5,2.4956545732948094
Hirat,2001,5,5.18654264118612
Jawzjan,2001,5,8.966911185728208
Kabul,2001,5,20.21296316960032
Kandahar,2001,5,2.2560743499439377
Kapisa,2001,5,25.350210267390153
Kunar,2001,5,14.429292651691409
Kunduz,2001,5,17.939037812099233
Laghman,2001,5,19.541523785243008
Logar,2001,5,18.156040150814366
Nangarhar,2001,5,18.226689358971903
Nimroz,2001,5,0.5752397448897852
Nuristan,2001,5,14.996985028045422
Paktya,2001,5,20.11029603377294
Samangan,2001,5,15.172845860416382
Sar-e-Pul,2001,5,12.734633402961586
Takhar,2001,5,26.309829910558793
Wardak,2001,5,20.75603509455094
Zabul,2001,5,6.746412241216979
Khost,2001,6,33.0692942736226
Paktika,2001,6,8.910458835900254
Daykundi,2001,6,0.21347934046941439
Panjsher,2001,6,14.412745721576451
Parwan,2001,6,3.0206241201987916
Uruzgan,2001,6,0.087769394976838
Badakhshan,2001,6,30.313929423653057
Badghis,2001,6,0
Baghlan,2001,6,3.28100285849418
Balkh,2001,6,0
Bamyan,2001,6,0.26057635512883986
Farah,2001,6,0
Faryab,2001,6,0
Ghazni,2001,6,0.27005750536846723
Ghor,2001,6,0.09263877673010913
Hilmand,2001,6,0
Hirat,2001,6,0.018407945319633367
Jawzjan,2001,6,0
Kabul,2001,6,3.96169741348419
Kandahar,2001,6,0.010959578113630039
Kapisa,2001,6,4.3418934169848
Kunar,2001,6,37.02917585546899
Kunduz,2001,6,0
Laghman,2001,6,20.10559012943322
Logar,2001,6,4.100231582489185
Nangarhar,2001,6,31.674133494619454
Nimroz,2001,6,0
Nuristan,2001,6,21.4149332645903
Paktya,2001,6,13.02836991078497
Samangan,2001,6,0
Sar-e-Pul,2001,6,0
Takhar,2001,6,8.191848279173277
Wardak,2001,6,0.7614655308137024
Zabul,2001,6,0.15482484387598483
Khost,2001,7,77.27560677495558
Paktika,2001,7,36.43192980295675
Daykundi,2001,7,0.6667703221074486
Panjsher,2001,7,8.166633357430356
Parwan,2001,7,2.127773076218071
Uruzgan,2001,7,0.7800437035365615
Badakhshan,2001,7,26.76648308040283
Badghis,2001,7,0
Baghlan,2001,7,2.499620205412251
Balkh,2001,7,0
Bamyan,2001,7,0.07751100751749186
Farah,2001,7,0
Faryab,2001,7,0
Ghazni,2001,7,3.046554379165396
Ghor,2001,7,0.12376889207122459
Hilmand,2001,7,0.25404185941259533
Hirat,2001,7,0.007547039917823964
Jawzjan,2001,7,0
Kabul,2001,7,5.08291674962828
Kandahar,2001,7,0.7355920731433794
Kapisa,2001,7,4.149450776595476
Kunar,2001,7,29.952346019113385
Kunduz,2001,7,0
Laghman,2001,7,8.099311422006535
Logar,2001,7,10.708623554607154
Nangarhar,2001,7,25.50066902420845
Nimroz,2001,7,0.006020869308597766
Nuristan,2001,7,11.734207715622468
Paktya,2001,7,32.91809756479762
Samangan,2001,7,0
Sar-e-Pul,2001,7,0
Takhar,2001,7,7.301779409589705
Wardak,2001,7,2.236330502665495
Zabul,2001,7,3.383846084510973
Khost,2001,8,31.63824823995875
Paktika,2001,8,3.403303651732529
Daykundi,2001,8,0.43805138920883174
Panjsher,2001,8,1.1508811085563293
Parwan,2001,8,0.32001110157528784
Uruzgan,2001,8,0.09659309709317704
Badakhshan,2001,8,13.601524311472646
Badghis,2001,8,0
Baghlan,2001,8,0.6228679070021096
Balkh,2001,8,0
Bamyan,2001,8,0.012253034015790186
Farah,2001,8,0
Faryab,2001,8,0
Ghazni,2001,8,0.06761859696485502
Ghor,2001,8,0.05780463601562172
Hilmand,2001,8,0
Hirat,2001,8,0.0006593193075694231
Jawzjan,2001,8,0
Kabul,2001,8,0.48882283602492715
Kandahar,2001,8,0.03100885052428009
Kapisa,2001,8,0.36487572168371823
Kunar,2001,8,29.502667642951625
Kunduz,2001,8,0
Laghman,2001,8,5.147108141231896
Logar,2001,8,2.2487859626746602
Nangarhar,2001,8,17.351903105000645
Nimroz,2001,8,0
Nuristan,2001,8,8.563082575392388
Paktya,2001,8,10.793984791080135
Samangan,2001,8,0
Sar-e-Pul,2001,8,0
Takhar,2001,8,1.6247130557276748
Wardak,2001,8,0
Zabul,2001,8,0.14710261785747702
Khost,2001,9,25.838951845167873
Paktika,2001,9,1.84480077879659
Daykundi,2001,9,0.4182447498453861
Panjsher,2001,9,4.339235093638408
Parwan,2001,9,2.5521285364580444
Uruzgan,2001,9,0
Badakhshan,2001,9,2.9388030496914856
Badghis,2001,9,0
Baghlan,2001,9,0.48285320833150575
Balkh,2001,9,0
Bamyan,2001,9,0.00019127108009643116
Farah,2001,9,0
Faryab,2001,9,0
Ghazni,2001,9,0.4228550973795314
Ghor,2001,9,0.037281082918645715
Hilmand,2001,9,0
Hirat,2001,9,0
Jawzjan,2001,9,0
Kabul,2001,9,0.4174816843118892
Kandahar,2001,9,0
Kapisa,2001,9,3.8874724510631653
Kunar,2001,9,29.94192436154305
Kunduz,2001,9,0
Laghman,2001,9,11.325503554408497
Logar,2001,9,1.0998359532782802
Nangarhar,2001,9,12.180779060970908
Nimroz,2001,9,0.0054522535808282846
Nuristan,2001,9,9.94120557938128
Paktya,2001,9,7.687699132388356
Samangan,2001,9,0.042426090962827935
Sar-e-Pul,2001,9,0
Takhar,2001,9,0.9458976068348706
Wardak,2001,9,0
Zabul,2001,9,0.22958481879358505
Khost,2001,10,5.499894075198929
Paktika,2001,10,0.20305873711778136
Daykundi,2001,10,7.8389488990717195
Panjsher,2001,10,16.933096076789344
Parwan,2001,10,12.164618195058843
Uruzgan,2001,10,0.14665840052097173
Badakhshan,2001,10,20.818069034790803
Badghis,2001,10,8.246011755009247
Baghlan,2001,10,17.81578261820989
Balkh,2001,10,5.392002139354248
Bamyan,2001,10,11.42906748817013
Farah,2001,10,0.12462581192523942
Faryab,2001,10,8.278442303935504
Ghazni,2001,10,2.258119541766088
Ghor,2001,10,9.157388607554257
Hilmand,2001,10,0.02471057277662471
Hirat,2001,10,3.831736077080972
Jawzjan,2001,10,4.631075029206587
Kabul,2001,10,4.297672613155973
Kandahar,2001,10,0
Kapisa,2001,10,9.400605204170661
Kunar,2001,10,13.039763516926838
Kunduz,2001,10,7.371189653151823
Laghman,2001,10,5.836901149341354
Logar,2001,10,5.056544932778979
Nangarhar,2001,10,6.272924716292635
Nimroz,2001,10,0
Nuristan,2001,10,9.397198336816567
Paktya,2001,10,4.361630571289699
Samangan,2001,10,8.972174243735017
Sar-e-Pul,2001,10,8.665862272519961
Takhar,2001,10,18.166713464678384
Wardak,2001,10,7.071539682738368
Zabul,2001,10,0.1004819404566304
Khost,2001,11,5.249038817516727
Paktika,2001,11,1.294733238280231
Daykundi,2001,11,13.597482258213157
Panjsher,2001,11,30.123326309207982
Parwan,2001,11,22.993856553733313
Uruzgan,2001,11,10.879628818990902
Badakhshan,2001,11,22.788696424586817
Badghis,2001,11,29.080552327036333
Baghlan,2001,11,35.26872863262147
Balkh,2001,11,20.155113132577732
Bamyan,2001,11,18.608290192238762
Farah,2001,11,7.369331916956717
Faryab,2001,11,32.40635699412421
Ghazni,2001,11,10.673762769850883
Ghor,2001,11,23.04850296237425
Hilmand,2001,11,3.405017954867525
Hirat,2001,11,14.70770621899013
Jawzjan,2001,11,20.601941328749103
Kabul,2001,11,10.96273100925526
Kandahar,2001,11,2.9521429987088075
Kapisa,2001,11,16.42396558920069
Kunar,2001,11,13.3732196949707
Kunduz,2001,11,23.495950757033427
Laghman,2001,11,9.922482767417375
Logar,2001,11,9.239381970746441
Nangarhar,2001,11,12.423031734934776
Nimroz,2001,11,2.8234224973053603
Nuristan,2001,11,15.841605428247274
Paktya,2001,11,8.360551198981636
Samangan,2001,11,29.636326508990873
Sar-e-Pul,2001,11,44.52678801544365
Takhar,2001,11,32.05110297133965
Wardak,2001,11,9.891939937991024
Zabul,2001,11,6.599649254209602
Khost,2001,12,14.050922883105375
Paktika,2001,12,21.959010800235045
Daykundi,2001,12,30.71061024481541
Panjsher,2001,12,23.76936513472322
Parwan,2001,12,31.693417491358655
Uruzgan,2001,12,40.51106213868678
Badakhshan,2001,12,25.795485205911103
Badghis,2001,12,43.23786040946394
Baghlan,2001,12,38.825021788788575
Balkh,2001,12,38.95852791120659
Bamyan,2001,12,32.9752219391546
Farah,2001,12,23.233272110873123
Faryab,2001,12,43.326256305053604
Ghazni,2001,12,23.76432648974527
Ghor,2001,12,37.761604579050314
Hilmand,2001,12,16.32027973044804
Hirat,2001,12,40.400152145392546
Jawzjan,2001,12,36.55862189888887
Kabul,2001,12,22.702501522006564
Kandahar,2001,12,19.880200889853388
Kapisa,2001,12,22.35046358381542
Kunar,2001,12,12.410388844819256
Kunduz,2001,12,39.720151595209664
Laghman,2001,12,14.057211897911142
Logar,2001,12,22.520793739163302
Nangarhar,2001,12,14.614542794604002
Nimroz,2001,12,8.373252978725834
Nuristan,2001,12,11.589911897526068
Paktya,2001,12,23.798577982224852
Samangan,2001,12,43.848565723047564
Sar-e-Pul,2001,12,40.46155634703181
Takhar,2001,12,43.60623658068587
Wardak,2001,12,22.504760855945012
Zabul,2001,12,34.1228516757582
Khost,2002,1,18.164113955668025
Paktika,2002,1,16.476056590048117
Daykundi,2002,1,22.243512084640404
Panjsher,2002,1,26.28586844094208
Parwan,2002,1,35.32842338902992
Uruzgan,2002,1,22.470584615014996
Badakhshan,2002,1,21.256019921345263
Badghis,2002,1,55.76954174301266
Baghlan,2002,1,42.23044934883648
Balkh,2002,1,34.043263661603525
Bamyan,2002,1,28.718016111910845
Farah,2002,1,25.3283092069443
Faryab,2002,1,45.24304085923679
Ghazni,2002,1,14.320413879722793
Ghor,2002,1,35.02972948379963
Hilmand,2002,1,16.16687671071884
Hirat,2002,1,47.55508543093355
Jawzjan,2002,1,39.90247860750074
Kabul,2002,1,22.375362027119156
Kandahar,2002,1,14.769934924290295
Kapisa,2002,1,25.82125645441372
Kunar,2002,1,19.92777645915705
Kunduz,2002,1,39.689084596819825
Laghman,2002,1,12.514850201574067
Logar,2002,1,19.14989220054974
Nangarhar,2002,1,18.219233914714582
Nimroz,2002,1,13.274186682377191
Nuristan,2002,1,15.827951600900219
Paktya,2002,1,23.503075513957775
Samangan,2002,1,36.79677014375058
Sar-e-Pul,2002,1,33.31212488059888
Takhar,2002,1,41.07783044652478
Wardak,2002,1,22.31537119990465
Zabul,2002,1,12.904390988007734
Khost,2002,2,74.5536428030438
Paktika,2002,2,57.48245737714607
Daykundi,2002,2,47.3712818371976
Panjsher,2002,2,120.90707066683169
Parwan,2002,2,110.60369437074635
Uruzgan,2002,2,68.78145696664896
Badakhshan,2002,2,58.59041828752513
Badghis,2002,2,55.00873382427221
Baghlan,2002,2,132.86812706721045
Balkh,2002,2,58.14400400486714
Bamyan,2002,2,47.98159600116
Farah,2002,2,29.488112536416832
Faryab,2002,2,73.41496964358691
Ghazni,2002,2,52.52832102547819
Ghor,2002,2,40.079011506983676
Hilmand,2002,2,23.36784778506413
Hirat,2002,2,39.92074555468532
Jawzjan,2002,2,51.22970952012503
Kabul,2002,2,92.21894169031529
Kandahar,2002,2,35.355079941512976
Kapisa,2002,2,104.00297844119561
Kunar,2002,2,63.62460747670138
Kunduz,2002,2,92.6852286086635
Laghman,2002,2,63.05872237902576
Logar,2002,2,104.09889460231723
Nangarhar,2002,2,59.1718135562001
Nimroz,2002,2,14.092773926107224
Nuristan,2002,2,67.8299293610979
Paktya,2002,2,97.97939748863791
Samangan,2002,2,89.51501327999418
Sar-e-Pul,2002,2,80.14130497612395
Takhar,2002,2,133.88187687355665
Wardak,2002,2,47.60735845107173
Zabul,2002,2,74.35210254618508
Khost,2002,3,36.13855041363974
Paktika,2002,3,33.19786523079974
Daykundi,2002,3,33.04781773535114
Panjsher,2002,3,121.89351818463527
Parwan,2002,3,124.17316089756982
Uruzgan,2002,3,39.37683227003072
Badakhshan,2002,3,70.8441764784892
Badghis,2002,3,94.31257122260708
Baghlan,2002,3,164.67402864648415
Balkh,2002,3,52.857120084270925
Bamyan,2002,3,53.57708819145385
Farah,2002,3,16.170824054748877
Faryab,2002,3,84.26967861440805
Ghazni,2002,3,29.88569624280662
Ghor,2002,3,40.86697193293106
Hilmand,2002,3,18.240482651903466
Hirat,2002,3,36.3238929195028
Jawzjan,2002,3,44.65307029672288
Kabul,2002,3,90.71974811538034
Kandahar,2002,3,26.56172739821761
Kapisa,2002,3,100.65265406274622
Kunar,2002,3,57.12512496313303
Kunduz,2002,3,97.00910220020518
Laghman,2002,3,60.17657903294616
Logar,2002,3,63.06844333727921
Nangarhar,2002,3,47.055624921436944
Nimroz,2002,3,8.78947703558396
Nuristan,2002,3,62.708559752657756
Paktya,2002,3,48.21416444347637
Samangan,2002,3,110.0444546481964
Sar-e-Pul,2002,3,87.49933585300846
Takhar,2002,3,155.0901375991504
Wardak,2002,3,57.19972580621342
Zabul,2002,3,35.039756643439034
Khost,2002,4,92.64474825941618
Paktika,2002,4,42.06651601375706
Daykundi,2002,4,76.30065382789067
Panjsher,2002,4,123.38566608308521
Parwan,2002,4,135.9273422752713
Uruzgan,2002,4,48.487041685368155
Badakhshan,2002,4,92.84636443334962
Badghis,2002,4,86.69967231164208
Baghlan,2002,4,146.31373789916282
Balkh,2002,4,70.01715030202335
Bamyan,2002,4,89.90452021499755
Farah,2002,4,24.79964444031395
Faryab,2002,4,101.08962557818725
Ghazni,2002,4,50.164233439913836
Ghor,2002,4,75.45320044457449
Hilmand,2002,4,17.0098157907444
Hirat,2002,4,58.48273141978246
Jawzjan,2002,4,70.35479258167814
Kabul,2002,4,117.54034644724355
Kandahar,2002,4,21.527945976211797
Kapisa,2002,4,112.09194312908106
Kunar,2002,4,82.48266345554825
Kunduz,2002,4,101.80367033641038
Laghman,2002,4,96.57757494886185
Logar,2002,4,106.54774650962239
Nangarhar,2002,4,81.30699874896435
Nimroz,2002,4,6.906103777804183
Nuristan,2002,4,79.71285547520992
Paktya,2002,4,108.7064173480536
Samangan,2002,4,104.99729718423592
Sar-e-Pul,2002,4,118.86078793170375
Takhar,2002,4,140.64856806193535
Wardak,2002,4,82.55915480876969
Zabul,2002,4,36.06108651098552
Khost,2002,5,13.848707885982623
Paktika,2002,5,6.146479714829931
Daykundi,2002,5,19.704722450058725
Panjsher,2002,5,32.17600182069005
Parwan,2002,5,34.293937027898835
Uruzgan,2002,5,8.399759082706204
Badakhshan,2002,5,38.6912020095182
Badghis,2002,5,25.48016309623118
Baghlan,2002,5,40.41309091596714
Balkh,2002,5,23.624313319340125
Bamyan,2002,5,34.18826371828494
Farah,2002,5,2.9784661252578086
Faryab,2002,5,25.981641681808842
Ghazni,2002,5,10.97719134498105
Ghor,2002,5,23.627421669129014
Hilmand,2002,5,1.448725786642537
Hirat,2002,5,11.139554687363606
Jawzjan,2002,5,20.507503916465446
Kabul,2002,5,12.781758025728882
Kandahar,2002,5,0.5569485123570019
Kapisa,2002,5,19.977440630883986
Kunar,2002,5,15.057399523382022
Kunduz,2002,5,40.35912479482458
Laghman,2002,5,12.569561134547385
Logar,2002,5,10.718506815888787
Nangarhar,2002,5,11.261849876599603
Nimroz,2002,5,0
Nuristan,2002,5,15.868122646744016
Paktya,2002,5,12.408734052873927
Samangan,2002,5,37.0006631219015
Sar-e-Pul,2002,5,34.36384914730206
Takhar,2002,5,42.53867792223592
Wardak,2002,5,16.16379790979127
Zabul,2002,5,5.847652182910476
Khost,2002,6,25.72925002356672
Paktika,2002,6,5.7610307964910215
Daykundi,2002,6,0.21347934016476436
Panjsher,2002,6,16.631459343845847
Parwan,2002,6,4.552002103501636
Uruzgan,2002,6,0.08776939548950013
Badakhshan,2002,6,41.17471717235618
Badghis,2002,6,0
Baghlan,2002,6,4.350687130116513
Balkh,2002,6,0.004043690818372908
Bamyan,2002,6,1.0225813664668604
Farah,2002,6,0
Faryab,2002,6,0.19064127677231235
Ghazni,2002,6,0.4523480981979326
Ghor,2002,6,0.0926387755963184
Hilmand,2002,6,0
Hirat,2002,6,0.018395554967057807
Jawzjan,2002,6,0.09147099688546297
Kabul,2002,6,3.2509998312628188
Kandahar,2002,6,0
Kapisa,2002,6,4.233950445621244
Kunar,2002,6,25.882204525215826
Kunduz,2002,6,0
Laghman,2002,6,13.80662278695608
Logar,2002,6,2.6903888120231394
Nangarhar,2002,6,19.95361083344306
Nimroz,2002,6,0
Nuristan,2002,6,22.67719578060257
Paktya,2002,6,8.948025556274231
Samangan,2002,6,0.5150204354821256
Sar-e-Pul,2002,6,0.609977178567189
Takhar,2002,6,11.71451543481557
Wardak,2002,6,0.7775820032135055
Zabul,2002,6,0.07974785537363509
Khost,2002,7,27.924993492344257
Paktika,2002,7,17.43514062893298
Daykundi,2002,7,0.6685728731031467
Panjsher,2002,7,8.05931557289864
Parwan,2002,7,1.7738802851889248
Uruzgan,2002,7,0.7800437067677769
Badakhshan,2002,7,22.4075500552891
Badghis,2002,7,0
Baghlan,2002,7,2.5356301536153745
Balkh,2002,7,0
Bamyan,2002,7,0.07769906087507916
Farah,2002,7,0
Faryab,2002,7,0
Ghazni,2002,7,2.0392393408675
Ghor,2002,7,0.12379529443709966
Hilmand,2002,7,0
Hirat,2002,7,0.007555152754133997
Jawzjan,2002,7,0
Kabul,2002,7,2.755497237788988
Kandahar,2002,7,0.1611327088150529
Kapisa,2002,7,2.3596558503444247
Kunar,2002,7,14.35957553277182
Kunduz,2002,7,0
Laghman,2002,7,4.200142578402302
Logar,2002,7,5.921297673720455
Nangarhar,2002,7,10.388810886598241
Nimroz,2002,7,0
Nuristan,2002,7,6.204978974518923
Paktya,2002,7,15.49245118826537
Samangan,2002,7,0.007899241832951267
Sar-e-Pul,2002,7,0
Takhar,2002,7,6.947494987933148
Wardak,2002,7,1.6372219924131184
Zabul,2002,7,1.7209717893422398
Khost,2002,8,51.667819608898206
Paktika,2002,8,7.699598382790174
Daykundi,2002,8,0.4380513862940378
Panjsher,2002,8,1.1399656761130528
Parwan,2002,8,0.31688987202567354
Uruzgan,2002,8,0.09659309709317704
Badakhshan,2002,8,12.414551947557383
Badghis,2002,8,0
Baghlan,2002,8,0.6246095890718443
Balkh,2002,8,0
Bamyan,2002,8,0.011637517396502949
Farah,2002,8,0
Faryab,2002,8,0
Ghazni,2002,8,0.09181998156475032
Ghor,2002,8,0.057804637249452805
Hilmand,2002,8,0.00860823049657535
Hirat,2002,8,0
Jawzjan,2002,8,0
Kabul,2002,8,0.789792981092331
Kandahar,2002,8,0.050017770727713434
Kapisa,2002,8,0.5056192554878058
Kunar,2002,8,32.45201395224051
Kunduz,2002,8,0
Laghman,2002,8,8.037013223522955
Logar,2002,8,3.4514974631941366
Nangarhar,2002,8,26.96170366760046
Nimroz,2002,8,0
Nuristan,2002,8,8.896010851807896
Paktya,2002,8,18.833597227060263
Samangan,2002,8,0
Sar-e-Pul,2002,8,0
Takhar,2002,8,1.5856868246029228
Wardak,2002,8,0
Zabul,2002,8,0.14401171306021915
Khost,2002,9,28.266637514690455
Paktika,2002,9,2.6938726807232296
Daykundi,2002,9,0.43201742495576556
Panjsher,2002,9,5.455989229994826
Parwan,2002,9,2.6249864789375414
Uruzgan,2002,9,0
Badakhshan,2002,9,3.285894639502312
Badghis,2002,9,0
Baghlan,2002,9,0.5382949737641906
Balkh,2002,9,0
Bamyan,2002,9,0.006771094760486173
Farah,2002,9,0
Faryab,2002,9,0
Ghazni,2002,9,0.5037111114339712
Ghor,2002,9,0.03728108296866589
Hilmand,2002,9,0
Hirat,2002,9,0
Jawzjan,2002,9,0
Kabul,2002,9,0.5385202220553106
Kandahar,2002,9,0
Kapisa,2002,9,4.420728400567912
Kunar,2002,9,28.88478283721885
Kunduz,2002,9,0
Laghman,2002,9,11.151232543257962
Logar,2002,9,1.1014186203917113
Nangarhar,2002,9,12.438626841823805
Nimroz,2002,9,0.002942538458209149
Nuristan,2002,9,10.250539666005912
Paktya,2002,9,7.8350078410778785
Samangan,2002,9,0.04253393069964851
Sar-e-Pul,2002,9,0
Takhar,2002,9,1.0360891658595814
Wardak,2002,9,0
Zabul,2002,9,0.2363116958232621
Khost,2002,10,6.324448308506112
Paktika,2002,10,1.7892457747432942
Daykundi,2002,10,7.719053339249698
Panjsher,2002,10,12.827387032820498
Parwan,2002,10,6.133841493933391
Uruzgan,2002,10,0.4715712710882082
Badakhshan,2002,10,8.566854826714938
Badghis,2002,10,2.4757945409466284
Baghlan,2002,10,7.421272739260363
Balkh,2002,10,0.21947124265232543
Bamyan,2002,10,6.166817931082463
Farah,2002,10,0.006759838249804579
Faryab,2002,10,1.169808428461773
Ghazni,2002,10,1.1716472430932614
Ghor,2002,10,7.328654860954026
Hilmand,2002,10,0.053300053292767484
Hirat,2002,10,0.5493128014301324
Jawzjan,2002,10,0.20228854098126545
Kabul,2002,10,3.5364090555201395
Kandahar,2002,10,0
Kapisa,2002,10,5.658189658002911
Kunar,2002,10,11.21296056701568
Kunduz,2002,10,0.0016693375301602025
Laghman,2002,10,4.1075921579068675
Logar,2002,10,4.421177745797256
Nangarhar,2002,10,7.346155049562918
Nimroz,2002,10,0.01227533392923057
Nuristan,2002,10,8.758176590758803
Paktya,2002,10,4.439303419133435
Samangan,2002,10,1.1754638932873032
Sar-e-Pul,2002,10,3.572836642523241
Takhar,2002,10,5.997063865793075
Wardak,2002,10,2.5065955033146667
Zabul,2002,10,0.11579735326379004
Khost,2002,11,17.315952710235532
Paktika,2002,11,19.719262589880174
Daykundi,2002,11,25.67801209231763
Panjsher,2002,11,33.485198712086685
Parwan,2002,11,28.229739135374366
Uruzgan,2002,11,24.488423412555964
Badakhshan,2002,11,18.13064630251643
Badghis,2002,11,24.18040832486421
Baghlan,2002,11,32.62645199734495
Balkh,2002,11,10.49049307781725
Bamyan,2002,11,21.823845316694197
Farah,2002,11,6.670514171239421
Faryab,2002,11,20.32495914547299
Ghazni,2002,11,25.265917515206645
Ghor,2002,11,22.0751136598439
Hilmand,2002,11,6.568099007381158
Hirat,2002,11,15.377605029109997
Jawzjan,2002,11,10.588194090369111
Kabul,2002,11,17.917652300312213
Kandahar,2002,11,10.200345117851185
Kapisa,2002,11,23.86432318516458
Kunar,2002,11,29.750709375648704
Kunduz,2002,11,17.73927986879681
Laghman,2002,11,19.698991501824732
Logar,2002,11,15.458309410208118
Nangarhar,2002,11,19.99077685558425
Nimroz,2002,11,2.969773224414969
Nuristan,2002,11,22.977471976750646
Paktya,2002,11,18.045686850566423
Samangan,2002,11,24.72117417339062
Sar-e-Pul,2002,11,27.706472784973784
Takhar,2002,11,26.848972557304283
Wardak,2002,11,20.113114714684382
Zabul,2002,11,21.990161576245516
Khost,2002,12,23.385403834620718
Paktika,2002,12,33.48091312147945
Daykundi,2002,12,41.375022377524125
Panjsher,2002,12,37.27369008091513
Parwan,2002,12,36.657125205057135
Uruzgan,2002,12,56.51264668143239
Badakhshan,2002,12,46.599787171903515
Badghis,2002,12,84.81947029839598
Baghlan,2002,12,49.89562817935041
Balkh,2002,12,58.18065704814139
Bamyan,2002,12,42.47601034058136
Farah,2002,12,27.810337192871295
Faryab,2002,12,68.29448884258527
Ghazni,2002,12,35.976513386351066
Ghor,2002,12,73.06754148886805
Hilmand,2002,12,24.42960801041046
Hirat,2002,12,65.91549803314317
Jawzjan,2002,12,57.270714298580614
Kabul,2002,12,32.67525048109413
Kandahar,2002,12,36.51112171227521
Kapisa,2002,12,33.957978992631325
Kunar,2002,12,43.22541980978467
Kunduz,2002,12,70.93753608488937
Laghman,2002,12,32.93284444545581
Logar,2002,12,28.76459562716167
Nangarhar,2002,12,31.534124365020663
Nimroz,2002,12,10.453067169993357
Nuristan,2002,12,33.80665441380927
Paktya,2002,12,33.29475506899185
Samangan,2002,12,54.047181673931846
Sar-e-Pul,2002,12,60.99398844866799
Takhar,2002,12,76.70730100698695
Wardak,2002,12,30.047453716353374
Zabul,2002,12,54.20725241664503
Khost,2003,1,19.625651652456963
Paktika,2003,1,25.993431719003066
Daykundi,2003,1,33.68713321519429
Panjsher,2003,1,34.41640471733696
Parwan,2003,1,43.237293888547654
Uruzgan,2003,1,36.84225668723409
Badakhshan,2003,1,19.366813423697764
Badghis,2003,1,44.6167194525907
Baghlan,2003,1,40.86749491887775
Balkh,2003,1,31.38190052912513
Bamyan,2003,1,32.557475131535384
Farah,2003,1,36.07915571913724
Faryab,2003,1,36.15770218606189
Ghazni,2003,1,29.19097164118221
Ghor,2003,1,42.93976902314198
Hilmand,2003,1,26.13992832096543
Hirat,2003,1,43.01713025518188
Jawzjan,2003,1,33.08131817480502
Kabul,2003,1,32.592602666930155
Kandahar,2003,1,30.950065006234972
Kapisa,2003,1,36.07874888807634
Kunar,2003,1,36.36133446008862
Kunduz,2003,1,36.542429961161766
Laghman,2003,1,20.13385101847448
Logar,2003,1,31.540741838545284
Nangarhar,2003,1,29.114927854687277
Nimroz,2003,1,22.060681703439037
Nuristan,2003,1,24.73210322948264
Paktya,2003,1,27.323114238308985
Samangan,2003,1,31.96407857866105
Sar-e-Pul,2003,1,33.37080707036605
Takhar,2003,1,37.188393516998374
Wardak,2003,1,33.06291386074032
Zabul,2003,1,25.40413842390025
Khost,2003,2,62.84151751838773
Paktika,2003,2,56.36244702258462
Daykundi,2003,2,64.78319840238748
Panjsher,2003,2,99.57856094863664
Parwan,2003,2,115.17120877673716
Uruzgan,2003,2,82.95658651285899
Badakhshan,2003,2,82.38461537602129
Badghis,2003,2,85.69708140398647
Baghlan,2003,2,125.16112456715007
Balkh,2003,2,66.99025105955079
Bamyan,2003,2,58.071815591889795
Farah,2003,2,32.7233089589021
Faryab,2003,2,104.66694903826239
Ghazni,2003,2,57.10695365931055
Ghor,2003,2,67.43841537227595
Hilmand,2003,2,30.632620177596596
Hirat,2003,2,58.708310504573745
Jawzjan,2003,2,67.5116178999361
Kabul,2003,2,88.38746235650447
Kandahar,2003,2,51.391309638389195
Kapisa,2003,2,95.32284772336692
Kunar,2003,2,75.57683844010104
