province,year,month,spi3,vhi,vci,tci,cdi,cdi_category
Nimroz,2015,10,0.98,31.8,63.6,0.0,57.67,Normal
Nimroz,2015,11,-0.01,57.95,67.4,48.51,53.85,Normal
Nimroz,2015,12,0.38,87.1,77.51,96.68,75.88,Healthy
Nimroz,2016,1,-0.71,32.91,57.77,8.05,28.46,Moderate drought
Nimroz,2016,2,-1.37,50.12,47.46,52.77,29.31,Moderate drought
Nimroz,2016,3,0.16,58.12,61.65,54.59,57.18,Normal
Nimroz,2016,4,0.75,20.13,33.39,6.87,48.73,Normal
Nimroz,2016,5,1.59,14.66,25.52,3.8,54.52,Normal
Nimroz,2016,6,0.65,51.55,44.14,58.95,62.93,Healthy
Nimroz,2016,7,1.06,34.56,30.07,39.05,60.06,Healthy
Nimroz,2016,8,-0.29,44.96,70.98,18.95,41.74,Normal
Nimroz,2016,9,-0.6,34.97,69.94,0.0,31.14,Moderate drought
Nimroz,2016,10,-0.55,55.52,54.04,57.0,42.35,Normal
Nimroz,2016,11,-1.02,43.49,71.26,15.71,29.47,Moderate drought
Nimroz,2016,12,-0.94,30.8,61.61,0.0,24.06,Severe drought
Nimroz,2017,1,0.01,55.62,76.28,34.96,53.05,Normal
Nimroz,2017,2,0.93,93.79,100.0,87.59,88.13,Healthy
Nimroz,2017,3,0.93,55.82,45.81,65.83,69.08,Healthy
Nimroz,2017,4,0.77,57.42,79.55,35.3,67.71,Healthy
Nimroz,2017,5,-0.04,38.04,76.08,0.0,43.24,Normal
Nimroz,2017,6,-1.67,39.38,67.77,10.99,22.05,Severe drought
Nimroz,2017,7,-0.08,56.1,56.43,55.78,51.45,Normal
Nimroz,2017,8,-0.29,36.34,68.73,3.95,37.43,Moderate drought
Nimroz,2017,9,-0.6,49.89,55.45,44.32,38.6,Moderate drought
Nimroz,2017,10,-1.11,26.07,48.35,3.79,19.7,Severe drought
Nimroz,2017,11,-0.17,11.37,22.74,0.0,27.34,Moderate drought
Nimroz,2017,12,0.51,42.0,5.95,78.04,55.75,Normal
Nimroz,2018,1,-0.94,15.58,27.67,3.49,16.42,Severe drought
Nimroz,2018,2,-0.79,17.6,0.0,35.21,19.5,Severe drought
Nimroz,2018,3,-1.08,27.83,55.66,0.0,20.88,Severe drought
Nimroz,2018,4,-0.39,46.76,1.77,91.75,40.88,Normal
Nimroz,2018,5,-0.41,50.0,0.0,100.0,42.12,Normal
Nimroz,2018,6,0.27,29.09,12.18,45.99,44.86,Normal
Nimroz,2018,7,0.96,12.58,6.38,18.78,47.87,Normal
Nimroz,2018,8,0.87,30.32,13.53,47.11,55.59,Normal
Nimroz,2018,9,0.99,20.83,5.84,35.82,52.33,Normal
Nimroz,2018,10,0.35,19.6,0.0,39.2,41.61,Normal
Nimroz,2018,11,0.36,18.36,0.0,36.71,41.16,Normal
Nimroz,2018,12,-0.55,5.05,0.0,10.09,17.03,Severe drought
Nimroz,2019,1,-0.68,0.91,0.0,1.83,12.86,Severe drought
Nimroz,2019,2,0.01,69.83,39.66,100.0,60.16,Healthy
Nimroz,2019,3,2.05,33.1,0.0,66.2,65.55,Healthy
Nimroz,2019,4,2.89,50.0,0.0,100.0,74.9,Healthy
Nimroz,2019,5,3.1,75.47,54.48,96.46,87.69,Healthy
Nimroz,2019,6,2.7,87.62,75.24,100.0,93.64,Healthy
Nimroz,2019,7,1.0,33.35,66.7,0.0,58.78,Normal
Nimroz,2019,8,0.14,49.85,79.83,19.87,52.64,Normal
Nimroz,2019,9,-0.6,39.49,57.98,21.0,33.51,Moderate drought
Nimroz,2019,10,-0.29,46.23,59.08,33.39,42.45,Normal
Nimroz,2019,11,1.0,85.99,89.04,82.94,85.09,Healthy
Nimroz,2019,12,1.05,79.23,97.28,61.17,82.26,Healthy
Nimroz,2020,1,2.96,86.39,91.0,81.77,93.12,Healthy
Nimroz,2020,2,2.44,44.32,28.91,59.74,71.79,Healthy
Nimroz,2020,3,1.92,87.12,100.0,74.23,92.18,Healthy
Nimroz,2020,4,0.27,81.6,100.0,63.2,71.04,Healthy
Nimroz,2020,5,0.81,73.38,100.0,46.75,76.22,Healthy
Nimroz,2020,6,1.68,66.39,100.0,32.78,80.89,Healthy
Nimroz,2020,7,1.38,64.69,100.0,29.38,78.13,Healthy
Nimroz,2020,8,1.88,50.0,100.0,0.0,73.49,Healthy
Nimroz,2020,9,2.01,83.96,100.0,67.92,90.87,Healthy
Nimroz,2020,10,1.53,100.0,100.0,100.0,96.87,Healthy
Nimroz,2020,11,1.07,100.0,100.0,100.0,92.87,Healthy
Nimroz,2020,12,0.19,97.77,100.0,95.54,77.58,Healthy
Nimroz,2021,1,-1.36,43.98,68.49,19.47,26.35,Moderate drought
Nimroz,2021,2,-1.96,36.72,73.43,0.0,19.61,Severe drought
Nimroz,2021,3,-1.77,63.81,92.45,35.17,33.84,Moderate drought
Nimroz,2021,4,-1.18,39.7,65.45,13.95,25.78,Severe drought
Nimroz,2021,5,-0.55,37.2,35.8,38.6,33.13,Moderate drought
Nimroz,2021,6,0.25,21.15,42.3,0.0,40.56,Normal
Nimroz,2021,7,1.56,35.62,32.9,38.35,64.85,Healthy
Nimroz,2021,8,0.38,32.77,64.54,1.01,48.8,Normal
Nimroz,2021,9,0.31,45.17,53.36,36.97,53.76,Normal
Nimroz,2021,10,-1.11,55.18,25.29,85.06,34.25,Moderate drought
Nimroz,2021,11,-3.28,26.87,3.1,50.64,13.46,Severe drought
Nimroz,2021,12,-1.85,32.29,6.69,57.9,17.75,Severe drought
Nimroz,2022,1,0.01,60.7,73.04,48.37,55.57,Normal
Nimroz,2022,2,-0.51,35.04,14.68,55.39,32.72,Moderate drought
Nimroz,2022,3,-0.43,51.64,79.95,23.34,42.52,Normal
Nimroz,2022,4,-1.19,2.73,5.46,0.0,7.26,Severe drought
Nimroz,2022,5,-0.78,34.76,1.96,67.56,28.3,Moderate drought
Nimroz,2022,6,-1.33,48.3,0.0,96.61,28.74,Moderate drought
Nimroz,2022,7,-0.34,53.27,15.23,91.31,44.99,Normal
Nimroz,2022,8,2.03,43.18,20.52,65.84,70.52,Healthy
Nimroz,2022,9,2.84,49.07,46.1,52.05,74.42,Healthy
Nimroz,2022,10,0.05,49.15,21.07,77.24,50.63,Normal
Nimroz,2022,11,-0.09,53.19,77.09,29.28,49.81,Normal
Nimroz,2022,12,-1.5,93.7,87.41,100.0,50.19,Normal
Nimroz,2023,1,-0.47,100.0,100.0,100.0,65.92,Healthy
Nimroz,2023,2,-0.78,32.23,14.33,50.13,27.04,Moderate drought
Nimroz,2023,3,-0.52,65.92,90.57,41.28,48.08,Normal
Nimroz,2023,4,-0.75,39.42,0.48,78.36,31.02,Moderate drought
Nimroz,2023,5,-0.65,43.95,5.45,82.44,34.86,Moderate drought
Nimroz,2023,6,-1.08,47.78,0.89,94.66,30.92,Moderate drought
Nimroz,2023,7,-0.63,50.0,0.0,100.0,38.25,Moderate drought
Nimroz,2023,8,0.15,50.0,0.0,100.0,53.0,Normal
Nimroz,2023,9,-0.19,50.0,0.0,100.0,46.15,Normal
Nimroz,2023,10,1.39,25.12,14.65,35.6,58.47,Normal
Nimroz,2023,11,1.39,30.08,20.17,40.0,60.91,Healthy
Nimroz,2023,12,0.5,42.03,24.62,59.45,55.65,Normal
Nuristan,2015,1,-1.23,62.75,89.92,35.57,36.8,Moderate drought
Nuristan,2015,2,0.18,50.1,29.06,71.14,53.57,Normal
Nuristan,2015,3,1.35,55.99,14.95,97.04,73.55,Healthy
Nuristan,2015,4,1.18,27.24,0.52,53.96,57.67,Normal
Nuristan,2015,5,0.78,56.61,31.48,81.74,67.49,Healthy
Nuristan,2015,6,-0.43,57.46,51.28,63.64,45.38,Normal
Nuristan,2015,7,1.03,81.43,62.86,100.0,83.14,Healthy
Nuristan,2015,8,1.6,75.92,100.0,51.85,85.21,Healthy
Nuristan,2015,9,1.82,95.93,100.0,91.85,96.24,Healthy
Nuristan,2015,10,0.12,56.0,72.7,39.29,55.38,Normal
Nuristan,2015,11,0.99,61.94,23.88,100.0,72.93,Healthy
Nuristan,2015,12,0.77,41.2,36.5,45.9,59.56,Normal
Nuristan,2016,1,0.25,43.62,84.74,2.49,51.75,Normal
Nuristan,2016,2,-1.7,57.72,72.68,42.76,31.11,Moderate drought
Nuristan,2016,3,0.25,74.58,70.84,78.32,67.15,Healthy
Nuristan,2016,4,0.85,37.0,13.58,60.41,58.55,Normal
Nuristan,2016,5,1.93,33.63,45.31,21.95,65.48,Healthy
Nuristan,2016,6,1.31,69.21,100.0,38.42,79.84,Healthy
Nuristan,2016,7,0.78,29.29,50.23,8.36,53.78,Normal
Nuristan,2016,8,0.3,53.04,45.3,60.78,57.48,Normal
Nuristan,2016,9,0.07,30.76,61.53,0.0,41.73,Normal
Nuristan,2016,10,-0.47,56.02,100.0,12.05,43.9,Normal
Nuristan,2016,11,-0.65,55.19,100.0,10.37,40.54,Normal
Nuristan,2016,12,-0.68,26.73,43.26,10.19,25.71,Severe drought
Nuristan,2017,1,0.86,52.57,35.26,69.89,66.56,Healthy
Nuristan,2017,2,1.9,52.57,17.75,87.38,74.84,Healthy
Nuristan,2017,3,1.53,65.47,48.07,82.88,79.61,Healthy
Nuristan,2017,4,0.35,32.58,16.64,48.51,48.08,Normal
Nuristan,2017,5,-1.12,32.45,55.38,9.53,22.81,Severe drought
Nuristan,2017,6,-0.75,48.23,96.46,0.0,35.39,Moderate drought
Nuristan,2017,7,0.89,11.34,6.78,15.9,46.35,Normal
Nuristan,2017,8,0.91,21.68,9.04,34.31,51.81,Normal
Nuristan,2017,9,1.14,45.45,17.87,73.04,66.34,Healthy
Nuristan,2017,10,0.09,40.24,80.49,0.0,47.01,Normal
Nuristan,2017,11,0.18,33.38,66.76,0.0,45.21,Normal
Nuristan,2017,12,0.3,51.1,23.7,78.51,56.43,Normal
Nuristan,2018,1,-0.56,50.0,100.0,0.0,39.41,Moderate drought
Nuristan,2018,2,-0.44,57.07,52.19,61.95,45.02,Normal
Nuristan,2018,3,-0.47,48.88,74.84,22.92,40.38,Normal
Nuristan,2018,4,0.15,51.06,50.05,52.07,53.47,Normal
Nuristan,2018,5,0.84,55.09,27.48,82.69,67.52,Healthy
Nuristan,2018,6,1.47,46.86,67.8,25.91,69.91,Healthy
Nuristan,2018,7,1.91,2.97,5.94,0.0,50.08,Normal
Nuristan,2018,8,1.01,0.0,0.0,0.0,42.18,Normal
Nuristan,2018,9,0.8,34.82,0.0,69.64,56.86,Normal
Nuristan,2018,10,2.78,50.0,0.0,100.0,74.86,Healthy
Nuristan,2018,11,2.0,55.66,52.71,58.61,76.68,Healthy
Nuristan,2018,12,1.34,43.69,42.65,44.73,67.3,Healthy
Nuristan,2019,1,0.26,58.36,16.71,100.0,59.3,Normal
Nuristan,2019,2,0.86,50.0,0.0,100.0,65.32,Healthy
Nuristan,2019,3,1.3,50.0,0.0,100.0,70.17,Healthy
Nuristan,2019,4,1.41,50.0,0.0,100.0,71.06,Healthy
Nuristan,2019,5,0.84,50.0,0.0,100.0,64.96,Healthy
Nuristan,2019,6,0.8,50.0,0.0,100.0,64.44,Healthy
Nuristan,2019,7,-0.3,2.36,0.0,4.72,20.28,Severe drought
Nuristan,2019,8,0.35,64.15,73.95,54.34,63.85,Healthy
Nuristan,2019,9,-0.17,55.81,79.65,31.98,49.54,Normal
Nuristan,2019,10,1.25,51.99,37.0,66.99,70.73,Healthy
Nuristan,2019,11,1.95,66.04,32.84,99.25,81.75,Healthy
Nuristan,2019,12,1.4,46.84,33.15,60.54,69.37,Healthy
Nuristan,2020,1,1.15,47.61,0.0,95.21,67.51,Healthy
Nuristan,2020,2,-0.48,43.72,52.64,34.8,37.65,Moderate drought
Nuristan,2020,3,0.06,75.71,66.43,84.99,64.0,Healthy
Nuristan,2020,4,0.77,44.09,5.29,82.89,61.07,Healthy
Nuristan,2020,5,1.48,44.08,9.17,78.99,68.58,Healthy
Nuristan,2020,6,1.98,68.63,54.71,82.54,83.11,Healthy
Nuristan,2020,7,1.38,57.78,55.68,59.89,74.68,Healthy
Nuristan,2020,8,0.73,50.0,65.81,34.18,63.33,Healthy
Nuristan,2020,9,1.56,67.41,53.91,80.9,80.73,Healthy
Nuristan,2020,10,0.24,52.78,61.14,44.43,56.2,Normal
Nuristan,2020,11,1.05,36.91,0.0,73.82,61.14,Healthy
Nuristan,2020,12,0.13,50.0,0.0,100.0,52.65,Normal
Nuristan,2021,1,-0.61,43.87,71.64,16.09,35.41,Moderate drought
Nuristan,2021,2,-2.39,50.0,100.0,0.0,25.42,Severe drought
Nuristan,2021,3,-0.55,68.3,67.96,68.63,48.66,Normal
Nuristan,2021,4,-0.36,40.03,4.51,75.56,38.06,Moderate drought
Nuristan,2021,5,0.56,62.1,37.57,86.64,66.66,Healthy
Nuristan,2021,6,-0.56,48.74,75.19,22.29,38.74,Moderate drought
Nuristan,2021,7,-0.01,31.26,53.73,8.79,40.34,Normal
Nuristan,2021,8,-0.0,39.28,45.77,32.79,44.54,Normal
Nuristan,2021,9,0.04,46.52,71.17,21.88,49.03,Normal
Nuristan,2021,10,0.36,55.82,91.04,20.6,59.87,Normal
Nuristan,2021,11,-0.38,47.59,69.76,25.42,41.48,Normal
Nuristan,2021,12,-0.26,57.79,72.08,43.5,48.72,Normal
Nuristan,2022,1,0.53,39.0,14.21,63.8,54.53,Normal
Nuristan,2022,2,-0.16,61.11,61.16,61.05,52.34,Normal
Nuristan,2022,3,-0.29,50.0,100.0,0.0,44.21,Normal
Nuristan,2022,4,-1.38,50.0,100.0,0.0,29.2,Moderate drought
Nuristan,2022,5,-0.59,50.0,100.0,0.0,38.9,Moderate drought
Nuristan,2022,6,-0.68,64.07,97.6,30.55,44.4,Normal
Nuristan,2022,7,0.53,39.35,15.81,62.89,54.71,Normal
Nuristan,2022,8,2.08,69.52,39.05,100.0,83.81,Healthy
Nuristan,2022,9,1.77,94.56,89.13,100.0,95.36,Healthy
Nuristan,2022,10,0.61,47.52,90.15,4.89,60.18,Healthy
Nuristan,2022,11,0.08,57.9,44.68,71.12,55.46,Normal
Nuristan,2022,12,-0.25,54.89,39.37,70.4,47.57,Normal
Nuristan,2023,1,0.31,78.3,57.07,99.53,70.2,Healthy
Nuristan,2023,2,-0.01,65.08,47.4,82.75,57.38,Normal
Nuristan,2023,3,-0.76,72.18,87.04,57.32,47.23,Normal
Nuristan,2023,4,-1.63,48.38,30.97,65.78,26.76,Moderate drought
Nuristan,2023,5,-1.92,60.42,38.03,82.82,31.57,Moderate drought
Nuristan,2023,6,-1.18,73.85,97.39,50.3,42.86,Normal
Nuristan,2023,7,0.11,87.55,100.0,75.1,71.06,Healthy
Nuristan,2023,8,-0.4,46.67,59.58,33.77,40.65,Normal
Nuristan,2023,9,-0.3,52.72,13.57,91.88,45.54,Normal
Nuristan,2023,10,-0.91,44.19,31.67,56.7,31.14,Moderate drought
Nuristan,2023,11,-1.51,53.56,82.93,24.2,30.06,Moderate drought
Nuristan,2023,12,-1.66,50.0,100.0,0.0,27.44,Moderate drought
Paktika,2015,1,-0.74,47.21,85.45,8.97,35.03,Moderate drought
Paktika,2015,2,0.25,62.68,77.53,47.83,61.31,Healthy
Paktika,2015,3,0.57,68.23,66.83,69.62,69.84,Healthy
Paktika,2015,4,0.52,17.06,0.0,34.11,43.42,Normal
Paktika,2015,5,0.25,24.07,13.68,34.45,41.92,Normal
Paktika,2015,6,0.29,30.09,6.44,53.74,45.67,Normal
Paktika,2015,7,0.8,20.31,0.04,40.58,49.6,Normal
Paktika,2015,8,0.6,11.94,12.58,11.3,42.18,Normal
Paktika,2015,9,0.55,36.2,4.7,67.7,53.62,Normal
Paktika,2015,10,0.53,41.05,29.97,52.14,55.62,Normal
Paktika,2015,11,0.88,57.51,21.19,93.83,69.25,Healthy
Paktika,2015,12,-0.04,40.72,2.92,78.52,44.64,Normal
Paktika,2016,1,-0.42,50.6,85.03,16.16,42.12,Normal
Paktika,2016,2,-1.8,48.77,80.28,17.26,26.19,Moderate drought
Paktika,2016,3,-0.56,73.3,65.41,81.2,50.98,Normal
Paktika,2016,4,-0.39,67.58,59.1,76.07,51.12,Normal
Paktika,2016,5,0.97,28.09,56.19,0.0,55.79,Normal
Paktika,2016,6,0.47,33.56,37.89,29.22,50.79,Normal
Paktika,2016,7,0.75,14.19,24.37,4.01,45.83,Normal
Paktika,2016,8,0.35,29.96,39.01,20.91,46.87,Normal
Paktika,2016,9,0.47,14.53,29.05,0.0,41.27,Normal
Paktika,2016,10,0.54,42.52,38.96,46.08,56.59,Normal
Paktika,2016,11,-0.81,14.82,25.95,3.7,17.88,Severe drought
Paktika,2016,12,-1.12,18.04,36.08,0.0,15.63,Severe drought
Paktika,2017,1,0.9,52.16,67.38,36.94,66.88,Healthy
Paktika,2017,2,1.32,62.2,57.79,66.61,76.41,Healthy
Paktika,2017,3,1.06,62.76,79.45,46.07,74.18,Healthy
Paktika,2017,4,-0.2,19.02,31.35,6.68,30.54,Moderate drought
Paktika,2017,5,-1.66,16.11,31.59,0.62,10.49,Severe drought
Paktika,2017,6,-1.72,12.08,24.15,0.0,8.19,Severe drought
Paktika,2017,7,0.53,7.28,9.64,4.93,38.78,Moderate drought
Paktika,2017,8,0.4,6.56,13.12,0.0,36.0,Moderate drought
Paktika,2017,9,0.49,9.89,0.62,19.17,39.29,Moderate drought
Paktika,2017,10,-0.6,7.05,14.09,0.0,17.31,Severe drought
Paktika,2017,11,0.85,6.58,10.21,2.94,43.44,Normal
Paktika,2017,12,1.31,30.18,0.0,60.37,60.34,Healthy
Paktika,2018,1,-0.02,41.91,83.81,0.0,45.53,Normal
Paktika,2018,2,0.14,66.01,89.74,42.27,60.69,Healthy
Paktika,2018,3,-0.2,55.57,80.85,30.29,48.78,Normal
Paktika,2018,4,0.21,60.27,43.99,76.55,59.21,Normal
Paktika,2018,5,-0.08,41.99,24.58,59.39,44.38,Normal
Paktika,2018,6,-0.04,15.2,17.84,12.56,31.85,Moderate drought
Paktika,2018,7,0.22,2.03,0.0,4.07,30.38,Moderate drought
Paktika,2018,8,-0.31,7.24,0.0,14.48,22.47,Severe drought
Paktika,2018,9,-0.51,26.93,0.0,53.86,28.65,Moderate drought
Paktika,2018,10,-0.31,44.12,0.0,88.24,41.01,Normal
Paktika,2018,11,0.22,12.81,6.31,19.3,35.82,Moderate drought
Paktika,2018,12,0.35,30.49,4.95,56.03,47.05,Normal
